,cluster,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
1545,3,wB97X,6-31+G*,4,2,69.317,69.853,58.182,58.718,5.948,6.415,5.842,6.309
1546,3,wB97X,6-31+G*,4,3,69.317,69.853,58.182,58.718,5.236,5.248,5.13,5.142
1547,3,wB97X,6-31+G*,4,4,69.317,69.853,58.182,58.718,4.6,4.608,4.494,4.502
1548,3,wB97X,6-31+G*,4,6,69.317,69.853,58.182,58.718,4.599,6.391,4.493,6.285
1549,3,wB97X,6-31+G*,4,8,69.317,69.853,58.182,58.718,4.211,5.433,4.105,5.327
1550,3,wB97X,6-31+G*,4,10,69.317,69.853,58.182,58.718,4.241,6.192,4.135,6.086
1551,3,wB97X,6-31+G*,4,12,69.317,69.853,58.182,58.718,4.064,5.877,3.958,5.771
1552,3,wB97X,6-31+G*,6,1,69.601,71.408,58.466,60.273,6.887,6.887,6.781,6.781
1553,3,wB97X,6-31+G*,6,2,69.601,71.408,58.466,60.273,5.948,6.415,5.842,6.309
1554,3,wB97X,6-31+G*,6,3,69.601,71.408,58.466,60.273,5.236,5.248,5.13,5.142
1555,3,wB97X,6-31+G*,6,4,69.601,71.408,58.466,60.273,4.6,4.608,4.494,4.502
1556,3,wB97X,6-31+G*,6,6,69.601,71.408,58.466,60.273,4.599,6.391,4.493,6.285
1557,3,wB97X,6-31+G*,6,8,69.601,71.408,58.466,60.273,4.211,5.433,4.105,5.327
1558,3,wB97X,6-31+G*,6,10,69.601,71.408,58.466,60.273,4.241,6.192,4.135,6.086
1559,3,wB97X,6-31+G*,6,12,69.601,71.408,58.466,60.273,4.064,5.877,3.958,5.771
1560,4,wB97X,6-31+G*,1,1,69.163,69.163,58.012,58.012,6.861,6.861,6.795,6.795
1561,4,wB97X,6-31+G*,1,2,69.163,69.163,58.012,58.012,5.922,6.389,5.856,6.323
1562,4,wB97X,6-31+G*,1,3,69.163,69.163,58.012,58.012,5.21,5.222,5.144,5.156
1563,4,wB97X,6-31+G*,1,4,69.163,69.163,58.012,58.012,4.574,4.582,4.508,4.516
1564,4,wB97X,6-31+G*,1,6,69.163,69.163,58.012,58.012,4.573,6.365,4.507,6.299
1565,4,wB97X,6-31+G*,1,8,69.163,69.163,58.012,58.012,4.185,5.407,4.119,5.341
1566,4,wB97X,6-31+G*,1,10,69.163,69.163,58.012,58.012,4.215,6.166,4.149,6.1
1567,4,wB97X,6-31+G*,1,12,69.163,69.163,58.012,58.012,4.038,5.851,3.972,5.785
1568,4,wB97X,6-31+G*,2,1,69.582,69.758,58.431,58.607,6.861,6.861,6.795,6.795
1569,4,wB97X,6-31+G*,2,2,69.582,69.758,58.431,58.607,5.922,6.389,5.856,6.323
1570,4,wB97X,6-31+G*,2,3,69.582,69.758,58.431,58.607,5.21,5.222,5.144,5.156
1571,4,wB97X,6-31+G*,2,4,69.582,69.758,58.431,58.607,4.574,4.582,4.508,4.516
1572,4,wB97X,6-31+G*,2,6,69.582,69.758,58.431,58.607,4.573,6.365,4.507,6.299
1573,4,wB97X,6-31+G*,2,8,69.582,69.758,58.431,58.607,4.185,5.407,4.119,5.341
1574,4,wB97X,6-31+G*,2,10,69.582,69.758,58.431,58.607,4.215,6.166,4.149,6.1
1575,4,wB97X,6-31+G*,2,12,69.582,69.758,58.431,58.607,4.038,5.851,3.972,5.785
1576,4,wB97X,6-31+G*,3,1,69.367,70.045,58.216,58.894,6.861,6.861,6.795,6.795
1577,4,wB97X,6-31+G*,3,2,69.367,70.045,58.216,58.894,5.922,6.389,5.856,6.323
1578,4,wB97X,6-31+G*,3,3,69.367,70.045,58.216,58.894,5.21,5.222,5.144,5.156
1579,4,wB97X,6-31+G*,3,4,69.367,70.045,58.216,58.894,4.574,4.582,4.508,4.516
1580,4,wB97X,6-31+G*,3,6,69.367,70.045,58.216,58.894,4.573,6.365,4.507,6.299
1581,4,wB97X,6-31+G*,3,8,69.367,70.045,58.216,58.894,4.185,5.407,4.119,5.341
1582,4,wB97X,6-31+G*,3,10,69.367,70.045,58.216,58.894,4.215,6.166,4.149,6.1
1583,4,wB97X,6-31+G*,3,12,69.367,70.045,58.216,58.894,4.038,5.851,3.972,5.785
1584,4,wB97X,6-31+G*,4,1,69.279,69.815,58.128,58.664,6.861,6.861,6.795,6.795
1585,4,wB97X,6-31+G*,4,2,69.279,69.815,58.128,58.664,5.922,6.389,5.856,6.323
1586,4,wB97X,6-31+G*,4,3,69.279,69.815,58.128,58.664,5.21,5.222,5.144,5.156
1587,4,wB97X,6-31+G*,4,4,69.279,69.815,58.128,58.664,4.574,4.582,4.508,4.516
1588,4,wB97X,6-31+G*,4,6,69.279,69.815,58.128,58.664,4.573,6.365,4.507,6.299
1589,4,wB97X,6-31+G*,4,8,69.279,69.815,58.128,58.664,4.185,5.407,4.119,5.341
1590,4,wB97X,6-31+G*,4,10,69.279,69.815,58.128,58.664,4.215,6.166,4.149,6.1
1591,4,wB97X,6-31+G*,4,12,69.279,69.815,58.128,58.664,4.038,5.851,3.972,5.785
1592,4,wB97X,6-31+G*,6,1,69.563,71.37,58.412,60.219,6.861,6.861,6.795,6.795
1593,4,wB97X,6-31+G*,6,2,69.563,71.37,58.412,60.219,5.922,6.389,5.856,6.323
1594,4,wB97X,6-31+G*,6,3,69.563,71.37,58.412,60.219,5.21,5.222,5.144,5.156
1595,4,wB97X,6-31+G*,6,4,69.563,71.37,58.412,60.219,4.574,4.582,4.508,4.516
1596,4,wB97X,6-31+G*,6,6,69.563,71.37,58.412,60.219,4.573,6.365,4.507,6.299
1597,4,wB97X,6-31+G*,6,8,69.563,71.37,58.412,60.219,4.185,5.407,4.119,5.341
1598,4,wB97X,6-31+G*,6,10,69.563,71.37,58.412,60.219,4.215,6.166,4.149,6.1
1599,4,wB97X,6-31+G*,6,12,69.563,71.37,58.412,60.219,4.038,5.851,3.972,5.785
1600,1,wB97X,6-311++G**,1,1,70.102,70.102,57.414,57.414,7.121,7.121,7.081,7.081
1601,1,wB97X,6-311++G**,1,2,70.102,70.102,57.414,57.414,5.966,6.488,5.926,6.448
1602,1,wB97X,6-311++G**,1,3,70.102,70.102,57.414,57.414,5.245,5.248,5.205,5.208
1603,1,wB97X,6-311++G**,1,4,70.102,70.102,57.414,57.414,4.397,4.4,4.357,4.36
1604,1,wB97X,6-311++G**,1,6,70.102,70.102,57.414,57.414,3.999,4.829,3.959,4.789
1605,1,wB97X,6-311++G**,1,8,70.102,70.102,57.414,57.414,3.811,4.837,3.771,4.797
1606,1,wB97X,6-311++G**,1,10,70.102,70.102,57.414,57.414,3.994,6.227,3.954,6.187
1607,1,wB97X,6-311++G**,1,12,70.102,70.102,57.414,57.414,3.723,5.888,3.683,5.848
1608,1,wB97X,6-311++G**,2,1,70.019,70.16,57.331,57.472,7.121,7.121,7.081,7.081
1609,1,wB97X,6-311++G**,2,2,70.019,70.16,57.331,57.472,5.966,6.488,5.926,6.448
1610,1,wB97X,6-311++G**,2,3,70.019,70.16,57.331,57.472,5.245,5.248,5.205,5.208
1611,1,wB97X,6-311++G**,2,4,70.019,70.16,57.331,57.472,4.397,4.4,4.357,4.36
1612,1,wB97X,6-311++G**,2,6,70.019,70.16,57.331,57.472,3.999,4.829,3.959,4.789
1613,1,wB97X,6-311++G**,2,8,70.019,70.16,57.331,57.472,3.811,4.837,3.771,4.797
1614,1,wB97X,6-311++G**,2,10,70.019,70.16,57.331,57.472,3.994,6.227,3.954,6.187
1615,1,wB97X,6-311++G**,2,12,70.019,70.16,57.331,57.472,3.723,5.888,3.683,5.848
1616,1,wB97X,6-311++G**,3,1,70.967,71.297,58.279,58.609,7.121,7.121,7.081,7.081
1617,1,wB97X,6-311++G**,3,2,70.967,71.297,58.279,58.609,5.966,6.488,5.926,6.448
1618,1,wB97X,6-311++G**,3,3,70.967,71.297,58.279,58.609,5.245,5.248,5.205,5.208
1619,1,wB97X,6-311++G**,3,4,70.967,71.297,58.279,58.609,4.397,4.4,4.357,4.36
1620,1,wB97X,6-311++G**,3,6,70.967,71.297,58.279,58.609,3.999,4.829,3.959,4.789
1621,1,wB97X,6-311++G**,3,8,70.967,71.297,58.279,58.609,3.811,4.837,3.771,4.797
1622,1,wB97X,6-311++G**,3,10,70.967,71.297,58.279,58.609,3.994,6.227,3.954,6.187
1623,1,wB97X,6-311++G**,3,12,70.967,71.297,58.279,58.609,3.723,5.888,3.683,5.848
1624,1,wB97X,6-311++G**,4,1,69.658,70.709,56.97,58.021,7.121,7.121,7.081,7.081
1625,1,wB97X,6-311++G**,4,2,69.658,70.709,56.97,58.021,5.966,6.488,5.926,6.448
1626,1,wB97X,6-311++G**,4,3,69.658,70.709,56.97,58.021,5.245,5.248,5.205,5.208
1627,1,wB97X,6-311++G**,4,4,69.658,70.709,56.97,58.021,4.397,4.4,4.357,4.36
1628,1,wB97X,6-311++G**,4,6,69.658,70.709,56.97,58.021,3.999,4.829,3.959,4.789
1629,1,wB97X,6-311++G**,4,8,69.658,70.709,56.97,58.021,3.811,4.837,3.771,4.797
1630,1,wB97X,6-311++G**,4,10,69.658,70.709,56.97,58.021,3.994,6.227,3.954,6.187
1631,1,wB97X,6-311++G**,4,12,69.658,70.709,56.97,58.021,3.723,5.888,3.683,5.848
1632,1,wB97X,6-311++G**,6,1,70.342,72.145,57.654,59.457,7.121,7.121,7.081,7.081
1633,1,wB97X,6-311++G**,6,2,70.342,72.145,57.654,59.457,5.966,6.488,5.926,6.448
1634,1,wB97X,6-311++G**,6,3,70.342,72.145,57.654,59.457,5.245,5.248,5.205,5.208
1635,1,wB97X,6-311++G**,6,4,70.342,72.145,57.654,59.457,4.397,4.4,4.357,4.36
1636,1,wB97X,6-311++G**,6,6,70.342,72.145,57.654,59.457,3.999,4.829,3.959,4.789
1637,1,wB97X,6-311++G**,6,8,70.342,72.145,57.654,59.457,3.811,4.837,3.771,4.797
1638,1,wB97X,6-311++G**,6,10,70.342,72.145,57.654,59.457,3.994,6.227,3.954,6.187
1639,1,wB97X,6-311++G**,6,12,70.342,72.145,57.654,59.457,3.723,5.888,3.683,5.848
1640,2,wB97X,6-311++G**,1,1,69.951,69.951,57.445,57.445,7.209,7.209,7.127,7.127
1641,2,wB97X,6-311++G**,1,2,69.951,69.951,57.445,57.445,6.054,6.576,5.972,6.494
1642,2,wB97X,6-311++G**,1,3,69.951,69.951,57.445,57.445,5.333,5.336,5.251,5.254
1643,2,wB97X,6-311++G**,1,4,69.951,69.951,57.445,57.445,4.485,4.488,4.403,4.406
1644,2,wB97X,6-311++G**,1,6,69.951,69.951,57.445,57.445,4.087,4.917,4.005,4.835
1645,2,wB97X,6-311++G**,1,8,69.951,69.951,57.445,57.445,3.899,4.925,3.817,4.843
1646,2,wB97X,6-311++G**,1,10,69.951,69.951,57.445,57.445,4.082,6.315,4.0,6.233
1647,2,wB97X,6-311++G**,1,12,69.951,69.951,57.445,57.445,3.811,5.976,3.729,5.894
1648,2,wB97X,6-311++G**,2,1,69.868,70.009,57.362,57.503,7.209,7.209,7.127,7.127
1649,2,wB97X,6-311++G**,2,2,69.868,70.009,57.362,57.503,6.054,6.576,5.972,6.494
1650,2,wB97X,6-311++G**,2,3,69.868,70.009,57.362,57.503,5.333,5.336,5.251,5.254
1651,2,wB97X,6-311++G**,2,4,69.868,70.009,57.362,57.503,4.485,4.488,4.403,4.406
1652,2,wB97X,6-311++G**,2,6,69.868,70.009,57.362,57.503,4.087,4.917,4.005,4.835
1653,2,wB97X,6-311++G**,2,8,69.868,70.009,57.362,57.503,3.899,4.925,3.817,4.843
1654,2,wB97X,6-311++G**,2,10,69.868,70.009,57.362,57.503,4.082,6.315,4.0,6.233
1655,2,wB97X,6-311++G**,2,12,69.868,70.009,57.362,57.503,3.811,5.976,3.729,5.894
1656,2,wB97X,6-311++G**,3,1,70.816,71.146,58.31,58.64,7.209,7.209,7.127,7.127
1657,2,wB97X,6-311++G**,3,2,70.816,71.146,58.31,58.64,6.054,6.576,5.972,6.494
1658,2,wB97X,6-311++G**,3,3,70.816,71.146,58.31,58.64,5.333,5.336,5.251,5.254
1659,2,wB97X,6-311++G**,3,4,70.816,71.146,58.31,58.64,4.485,4.488,4.403,4.406
1660,2,wB97X,6-311++G**,3,6,70.816,71.146,58.31,58.64,4.087,4.917,4.005,4.835
1661,2,wB97X,6-311++G**,3,8,70.816,71.146,58.31,58.64,3.899,4.925,3.817,4.843
1662,2,wB97X,6-311++G**,3,10,70.816,71.146,58.31,58.64,4.082,6.315,4.0,6.233
1663,2,wB97X,6-311++G**,3,12,70.816,71.146,58.31,58.64,3.811,5.976,3.729,5.894
1664,2,wB97X,6-311++G**,4,1,69.507,70.558,57.001,58.052,7.209,7.209,7.127,7.127
1665,2,wB97X,6-311++G**,4,2,69.507,70.558,57.001,58.052,6.054,6.576,5.972,6.494
1666,2,wB97X,6-311++G**,4,3,69.507,70.558,57.001,58.052,5.333,5.336,5.251,5.254
1667,2,wB97X,6-311++G**,4,4,69.507,70.558,57.001,58.052,4.485,4.488,4.403,4.406
1668,2,wB97X,6-311++G**,4,6,69.507,70.558,57.001,58.052,4.087,4.917,4.005,4.835
1669,2,wB97X,6-311++G**,4,8,69.507,70.558,57.001,58.052,3.899,4.925,3.817,4.843
1670,2,wB97X,6-311++G**,4,10,69.507,70.558,57.001,58.052,4.082,6.315,4.0,6.233
1671,2,wB97X,6-311++G**,4,12,69.507,70.558,57.001,58.052,3.811,5.976,3.729,5.894
1672,2,wB97X,6-311++G**,6,1,70.191,71.994,57.685,59.488,7.209,7.209,7.127,7.127
1673,2,wB97X,6-311++G**,6,2,70.191,71.994,57.685,59.488,6.054,6.576,5.972,6.494
1674,2,wB97X,6-311++G**,6,3,70.191,71.994,57.685,59.488,5.333,5.336,5.251,5.254
1675,2,wB97X,6-311++G**,6,4,70.191,71.994,57.685,59.488,4.485,4.488,4.403,4.406
1676,2,wB97X,6-311++G**,6,6,70.191,71.994,57.685,59.488,4.087,4.917,4.005,4.835
1677,2,wB97X,6-311++G**,6,8,70.191,71.994,57.685,59.488,3.899,4.925,3.817,4.843
1678,2,wB97X,6-311++G**,6,10,70.191,71.994,57.685,59.488,4.082,6.315,4.0,6.233
1679,2,wB97X,6-311++G**,6,12,70.191,71.994,57.685,59.488,3.811,5.976,3.729,5.894
1680,3,wB97X,6-311++G**,1,1,69.942,69.942,58.261,58.261,7.159,7.159,7.081,7.081
1681,3,wB97X,6-311++G**,1,2,69.942,69.942,58.261,58.261,6.004,6.526,5.926,6.448
1682,3,wB97X,6-311++G**,1,3,69.942,69.942,58.261,58.261,5.283,5.286,5.205,5.208
1683,3,wB97X,6-311++G**,1,4,69.942,69.942,58.261,58.261,4.435,4.438,4.357,4.36
1684,3,wB97X,6-311++G**,1,6,69.942,69.942,58.261,58.261,4.037,4.867,3.959,4.789
1685,3,wB97X,6-311++G**,1,8,69.942,69.942,58.261,58.261,3.849,4.875,3.771,4.797
1686,3,wB97X,6-311++G**,1,10,69.942,69.942,58.261,58.261,4.032,6.265,3.954,6.187
1687,3,wB97X,6-311++G**,1,12,69.942,69.942,58.261,58.261,3.761,5.926,3.683,5.848
1688,3,wB97X,6-311++G**,2,1,69.859,70.0,58.178,58.319,7.159,7.159,7.081,7.081
1689,3,wB97X,6-311++G**,2,2,69.859,70.0,58.178,58.319,6.004,6.526,5.926,6.448
1690,3,wB97X,6-311++G**,2,3,69.859,70.0,58.178,58.319,5.283,5.286,5.205,5.208
1691,3,wB97X,6-311++G**,2,4,69.859,70.0,58.178,58.319,4.435,4.438,4.357,4.36
1692,3,wB97X,6-311++G**,2,6,69.859,70.0,58.178,58.319,4.037,4.867,3.959,4.789
1693,3,wB97X,6-311++G**,2,8,69.859,70.0,58.178,58.319,3.849,4.875,3.771,4.797
1694,3,wB97X,6-311++G**,2,10,69.859,70.0,58.178,58.319,4.032,6.265,3.954,6.187
1695,3,wB97X,6-311++G**,2,12,69.859,70.0,58.178,58.319,3.761,5.926,3.683,5.848
1696,3,wB97X,6-311++G**,3,1,70.807,71.137,59.126,59.456,7.159,7.159,7.081,7.081
1697,3,wB97X,6-311++G**,3,2,70.807,71.137,59.126,59.456,6.004,6.526,5.926,6.448
1698,3,wB97X,6-311++G**,3,3,70.807,71.137,59.126,59.456,5.283,5.286,5.205,5.208
1699,3,wB97X,6-311++G**,3,4,70.807,71.137,59.126,59.456,4.435,4.438,4.357,4.36
1700,3,wB97X,6-311++G**,3,6,70.807,71.137,59.126,59.456,4.037,4.867,3.959,4.789
1701,3,wB97X,6-311++G**,3,8,70.807,71.137,59.126,59.456,3.849,4.875,3.771,4.797
1702,3,wB97X,6-311++G**,3,10,70.807,71.137,59.126,59.456,4.032,6.265,3.954,6.187
1703,3,wB97X,6-311++G**,3,12,70.807,71.137,59.126,59.456,3.761,5.926,3.683,5.848
1704,3,wB97X,6-311++G**,4,1,69.498,70.549,57.817,58.868,7.159,7.159,7.081,7.081
1705,3,wB97X,6-311++G**,4,2,69.498,70.549,57.817,58.868,6.004,6.526,5.926,6.448
1706,3,wB97X,6-311++G**,4,3,69.498,70.549,57.817,58.868,5.283,5.286,5.205,5.208
1707,3,wB97X,6-311++G**,4,4,69.498,70.549,57.817,58.868,4.435,4.438,4.357,4.36
1708,3,wB97X,6-311++G**,4,6,69.498,70.549,57.817,58.868,4.037,4.867,3.959,4.789
1709,3,wB97X,6-311++G**,4,8,69.498,70.549,57.817,58.868,3.849,4.875,3.771,4.797
1710,3,wB97X,6-311++G**,4,10,69.498,70.549,57.817,58.868,4.032,6.265,3.954,6.187
1711,3,wB97X,6-311++G**,4,12,69.498,70.549,57.817,58.868,3.761,5.926,3.683,5.848
1712,3,wB97X,6-311++G**,6,1,70.182,71.985,58.501,60.304,7.159,7.159,7.081,7.081
1713,3,wB97X,6-311++G**,6,2,70.182,71.985,58.501,60.304,6.004,6.526,5.926,6.448
1714,3,wB97X,6-311++G**,6,3,70.182,71.985,58.501,60.304,5.283,5.286,5.205,5.208
1715,3,wB97X,6-311++G**,6,4,70.182,71.985,58.501,60.304,4.435,4.438,4.357,4.36
1716,3,wB97X,6-311++G**,6,6,70.182,71.985,58.501,60.304,4.037,4.867,3.959,4.789
1717,3,wB97X,6-311++G**,6,8,70.182,71.985,58.501,60.304,3.849,4.875,3.771,4.797
1718,3,wB97X,6-311++G**,6,10,70.182,71.985,58.501,60.304,4.032,6.265,3.954,6.187
1719,3,wB97X,6-311++G**,6,12,70.182,71.985,58.501,60.304,3.761,5.926,3.683,5.848
1720,4,wB97X,6-311++G**,1,1,69.86,69.86,58.174,58.174,7.124,7.124,7.101,7.101
1721,4,wB97X,6-311++G**,1,2,69.86,69.86,58.174,58.174,5.969,6.491,5.946,6.468
1722,4,wB97X,6-311++G**,1,3,69.86,69.86,58.174,58.174,5.248,5.251,5.225,5.228
1723,4,wB97X,6-311++G**,1,4,69.86,69.86,58.174,58.174,4.4,4.403,4.377,4.38
1724,4,wB97X,6-311++G**,1,6,69.86,69.86,58.174,58.174,4.002,4.832,3.979,4.809
1725,4,wB97X,6-311++G**,1,8,69.86,69.86,58.174,58.174,3.814,4.84,3.791,4.817
1726,4,wB97X,6-311++G**,1,10,69.86,69.86,58.174,58.174,3.997,6.23,3.974,6.207
1727,4,wB97X,6-311++G**,1,12,69.86,69.86,58.174,58.174,3.726,5.891,3.703,5.868
1728,4,wB97X,6-311++G**,2,1,69.777,69.918,58.091,58.232,7.124,7.124,7.101,7.101
1729,4,wB97X,6-311++G**,2,2,69.777,69.918,58.091,58.232,5.969,6.491,5.946,6.468
1730,4,wB97X,6-311++G**,2,3,69.777,69.918,58.091,58.232,5.248,5.251,5.225,5.228
1731,4,wB97X,6-311++G**,2,4,69.777,69.918,58.091,58.232,4.4,4.403,4.377,4.38
1732,4,wB97X,6-311++G**,2,6,69.777,69.918,58.091,58.232,4.002,4.832,3.979,4.809
1733,4,wB97X,6-311++G**,2,8,69.777,69.918,58.091,58.232,3.814,4.84,3.791,4.817
1734,4,wB97X,6-311++G**,2,10,69.777,69.918,58.091,58.232,3.997,6.23,3.974,6.207
1735,4,wB97X,6-311++G**,2,12,69.777,69.918,58.091,58.232,3.726,5.891,3.703,5.868
1736,4,wB97X,6-311++G**,3,1,70.725,71.055,59.039,59.369,7.124,7.124,7.101,7.101
1737,4,wB97X,6-311++G**,3,2,70.725,71.055,59.039,59.369,5.969,6.491,5.946,6.468
1738,4,wB97X,6-311++G**,3,3,70.725,71.055,59.039,59.369,5.248,5.251,5.225,5.228
1739,4,wB97X,6-311++G**,3,4,70.725,71.055,59.039,59.369,4.4,4.403,4.377,4.38
1740,4,wB97X,6-311++G**,3,6,70.725,71.055,59.039,59.369,4.002,4.832,3.979,4.809
1741,4,wB97X,6-311++G**,3,8,70.725,71.055,59.039,59.369,3.814,4.84,3.791,4.817
1742,4,wB97X,6-311++G**,3,10,70.725,71.055,59.039,59.369,3.997,6.23,3.974,6.207
1743,4,wB97X,6-311++G**,3,12,70.725,71.055,59.039,59.369,3.726,5.891,3.703,5.868
1744,4,wB97X,6-311++G**,4,1,69.416,70.467,57.73,58.781,7.124,7.124,7.101,7.101
1745,4,wB97X,6-311++G**,4,2,69.416,70.467,57.73,58.781,5.969,6.491,5.946,6.468
1746,4,wB97X,6-311++G**,4,3,69.416,70.467,57.73,58.781,5.248,5.251,5.225,5.228
1747,4,wB97X,6-311++G**,4,4,69.416,70.467,57.73,58.781,4.4,4.403,4.377,4.38
1748,4,wB97X,6-311++G**,4,6,69.416,70.467,57.73,58.781,4.002,4.832,3.979,4.809
1749,4,wB97X,6-311++G**,4,8,69.416,70.467,57.73,58.781,3.814,4.84,3.791,4.817
1750,4,wB97X,6-311++G**,4,10,69.416,70.467,57.73,58.781,3.997,6.23,3.974,6.207
1751,4,wB97X,6-311++G**,4,12,69.416,70.467,57.73,58.781,3.726,5.891,3.703,5.868
1752,4,wB97X,6-311++G**,6,1,70.1,71.903,58.414,60.217,7.124,7.124,7.101,7.101
1753,4,wB97X,6-311++G**,6,2,70.1,71.903,58.414,60.217,5.969,6.491,5.946,6.468
1754,4,wB97X,6-311++G**,6,3,70.1,71.903,58.414,60.217,5.248,5.251,5.225,5.228
1755,4,wB97X,6-311++G**,6,4,70.1,71.903,58.414,60.217,4.4,4.403,4.377,4.38
1756,4,wB97X,6-311++G**,6,6,70.1,71.903,58.414,60.217,4.002,4.832,3.979,4.809
1757,4,wB97X,6-311++G**,6,8,70.1,71.903,58.414,60.217,3.814,4.84,3.791,4.817
1758,4,wB97X,6-311++G**,6,10,70.1,71.903,58.414,60.217,3.997,6.23,3.974,6.207
1759,4,wB97X,6-311++G**,6,12,70.1,71.903,58.414,60.217,3.726,5.891,3.703,5.868
1760,1,wB97X,Def2TZVP,1,1,71.399,71.399,57.849,57.849,7.192,7.192,7.175,7.175
1761,1,wB97X,Def2TZVP,1,2,71.399,71.399,57.849,57.849,6.102,6.58,6.085,6.563
1762,1,wB97X,Def2TZVP,1,3,71.399,71.399,57.849,57.849,5.276,5.279,5.259,5.262
1763,1,wB97X,Def2TZVP,1,4,71.399,71.399,57.849,57.849,4.418,4.424,4.401,4.407
1764,1,wB97X,Def2TZVP,1,6,71.399,71.399,57.849,57.849,4.229,5.061,4.212,5.044
1765,1,wB97X,Def2TZVP,1,8,71.399,71.399,57.849,57.849,3.9,4.94,3.883,4.923
1766,1,wB97X,Def2TZVP,1,10,71.399,71.399,57.849,57.849,4.067,5.98,4.05,5.963
1767,1,wB97X,Def2TZVP,1,12,71.399,71.399,57.849,57.849,3.831,5.86,3.814,5.843
1768,1,wB97X,Def2TZVP,2,1,72.687,73.539,59.137,59.989,7.192,7.192,7.175,7.175
1769,1,wB97X,Def2TZVP,2,2,72.687,73.539,59.137,59.989,6.102,6.58,6.085,6.563
1770,1,wB97X,Def2TZVP,2,3,72.687,73.539,59.137,59.989,5.276,5.279,5.259,5.262
1771,1,wB97X,Def2TZVP,2,4,72.687,73.539,59.137,59.989,4.418,4.424,4.401,4.407
1772,1,wB97X,Def2TZVP,2,6,72.687,73.539,59.137,59.989,4.229,5.061,4.212,5.044
1773,1,wB97X,Def2TZVP,2,8,72.687,73.539,59.137,59.989,3.9,4.94,3.883,4.923
1774,1,wB97X,Def2TZVP,2,10,72.687,73.539,59.137,59.989,4.067,5.98,4.05,5.963
1775,1,wB97X,Def2TZVP,2,12,72.687,73.539,59.137,59.989,3.831,5.86,3.814,5.843
1776,1,wB97X,Def2TZVP,3,1,71.616,72.287,58.066,58.737,7.192,7.192,7.175,7.175
1777,1,wB97X,Def2TZVP,3,2,71.616,72.287,58.066,58.737,6.102,6.58,6.085,6.563
1778,1,wB97X,Def2TZVP,3,3,71.616,72.287,58.066,58.737,5.276,5.279,5.259,5.262
1779,1,wB97X,Def2TZVP,3,4,71.616,72.287,58.066,58.737,4.418,4.424,4.401,4.407
1780,1,wB97X,Def2TZVP,3,6,71.616,72.287,58.066,58.737,4.229,5.061,4.212,5.044
1781,1,wB97X,Def2TZVP,3,8,71.616,72.287,58.066,58.737,3.9,4.94,3.883,4.923
1782,1,wB97X,Def2TZVP,3,10,71.616,72.287,58.066,58.737,4.067,5.98,4.05,5.963
1783,1,wB97X,Def2TZVP,3,12,71.616,72.287,58.066,58.737,3.831,5.86,3.814,5.843
1784,1,wB97X,Def2TZVP,4,1,71.398,71.716,57.848,58.166,7.192,7.192,7.175,7.175
1785,1,wB97X,Def2TZVP,4,2,71.398,71.716,57.848,58.166,6.102,6.58,6.085,6.563
1786,1,wB97X,Def2TZVP,4,3,71.398,71.716,57.848,58.166,5.276,5.279,5.259,5.262
1787,1,wB97X,Def2TZVP,4,4,71.398,71.716,57.848,58.166,4.418,4.424,4.401,4.407
1788,1,wB97X,Def2TZVP,4,6,71.398,71.716,57.848,58.166,4.229,5.061,4.212,5.044
1789,1,wB97X,Def2TZVP,4,8,71.398,71.716,57.848,58.166,3.9,4.94,3.883,4.923
1790,1,wB97X,Def2TZVP,4,10,71.398,71.716,57.848,58.166,4.067,5.98,4.05,5.963
1791,1,wB97X,Def2TZVP,4,12,71.398,71.716,57.848,58.166,3.831,5.86,3.814,5.843
1792,1,wB97X,Def2TZVP,6,1,72.199,73.368,58.649,59.818,7.192,7.192,7.175,7.175
1793,1,wB97X,Def2TZVP,6,2,72.199,73.368,58.649,59.818,6.102,6.58,6.085,6.563
1794,1,wB97X,Def2TZVP,6,3,72.199,73.368,58.649,59.818,5.276,5.279,5.259,5.262
1795,1,wB97X,Def2TZVP,6,4,72.199,73.368,58.649,59.818,4.418,4.424,4.401,4.407
1796,1,wB97X,Def2TZVP,6,6,72.199,73.368,58.649,59.818,4.229,5.061,4.212,5.044
1797,1,wB97X,Def2TZVP,6,8,72.199,73.368,58.649,59.818,3.9,4.94,3.883,4.923
1798,1,wB97X,Def2TZVP,6,10,72.199,73.368,58.649,59.818,4.067,5.98,4.05,5.963
1799,1,wB97X,Def2TZVP,6,12,72.199,73.368,58.649,59.818,3.831,5.86,3.814,5.843
1800,2,wB97X,Def2TZVP,1,1,71.033,71.033,57.869,57.869,7.251,7.251,7.216,7.216
1801,2,wB97X,Def2TZVP,1,2,71.033,71.033,57.869,57.869,6.161,6.639,6.126,6.604
1802,2,wB97X,Def2TZVP,1,3,71.033,71.033,57.869,57.869,5.335,5.338,5.3,5.303
1803,2,wB97X,Def2TZVP,1,4,71.033,71.033,57.869,57.869,4.477,4.483,4.442,4.448
1804,2,wB97X,Def2TZVP,1,6,71.033,71.033,57.869,57.869,4.288,5.12,4.253,5.085
1805,2,wB97X,Def2TZVP,1,8,71.033,71.033,57.869,57.869,3.959,4.999,3.924,4.964
