ppm	intensity
-10.0827	71.9465
-10.0984	-156.4997
-10.1141	70.7108
-10.1298	42.1501
-10.1455	69.3953
-10.1612	-23.0646
-10.1769	-170.4746
-10.1926	42.8709
-10.2083	-58.7561
-10.224	-107.908
-10.2397	-98.762
-10.2554	8.7762
-10.2711	115.2348
-10.2868	46.5125
-10.3025	119.3371
-10.3183	4.5358
-10.334	-54.9953
-10.3497	-77.5662
-10.3654	-126.1328
-10.3811	-194.4678
-10.3968	-86.9539
-10.4125	21.4417
-10.4282	-35.7317
-10.4439	-93.0034
-10.4596	-81.5314
-10.4753	-102.4405
-10.491	-188.6656
-10.5067	1.5382
-10.5224	-120.5597
-10.5381	54.4325
-10.5539	59.4456
-10.5696	-39.3412
-10.5853	-27.3604
-10.601	26.6318
-10.6167	176.2384
-10.6324	36.8816
-10.6481	49.1741
-10.6638	-110.189
-10.6795	52.4953
-10.6952	-53.6711
-10.7109	116.5064
-10.7266	157.4127
-10.7423	-14.1954
-10.758	118.6042
-10.7737	120.858
-10.7894	133.0315
-10.8052	113.9983
-10.8209	-131.0847
-10.8366	-135.3284
-10.8523	157.9662
-10.868	-53.3029
-10.8837	-165.1332
-10.8994	8.435
-10.9151	149.0995
-10.9308	-215.6173
-10.9465	-15.7929
-10.9622	-25.2594
-10.9779	-28.4851
-10.9936	-47.5548
-11.0093	19.5933
-11.025	-77.6687
-11.0407	43.7386
-11.0565	7.8434
-11.0722	-57.0538
-11.0879	-263.5267
-11.1036	-299.8594
-11.1193	53.3369
-11.135	-151.4245
-11.1507	-58.8752
-11.1664	62.7125
-11.1821	-53.5527
-11.1978	25.3675
-11.2135	-96.9782
-11.2292	16.3169
-11.2449	51.5652
-11.2606	-91.0374
-11.2763	71.6917
-11.292	-97.0207
-11.3078	-190.683
-11.3235	29.9264
-11.3392	-53.0014
-11.3549	172.6066
-11.3706	-39.8836
-11.3863	98.9777
-11.402	-104.3574
-11.4177	-33.4552
-11.4334	104.6923
-11.4491	-192.5142
-11.4648	-120.6551
-11.4805	-274.6908
-11.4962	-50.8183
-11.5119	-27.413
-11.5276	-110.7656
-11.5433	-52.0825
-11.5591	-9.2925
-11.5748	-125.2641
-11.5905	-208.1567
-11.6062	-98.3369
-11.6219	115.1121
-11.6376	-60.8835
-11.6533	-76.1061
-11.669	-126.2274
-11.6847	-53.2084
-11.7004	-71.1353
-11.7161	-145.6219
-11.7318	-134.6755
-11.7475	-170.687
-11.7632	-152.0309
-11.7789	-282.5064
-11.7946	35.0647
-11.8104	-9.6248
-11.8261	50.9167
-11.8418	-139.9964
-11.8575	136.6603
-11.8732	-43.3847
-11.8889	40.4637
-11.9046	-131.8663
-11.9203	-230.0635
-11.936	-189.1019
-11.9517	41.2118
-11.9674	-137.7111
-11.9831	17.2557
-11.9988	11.4263
-12.0145	-108.983
-12.0302	49.1429
-12.0459	-131.8699
-12.0617	-293.6599
-12.0774	4.0437
-12.0931	46.412
-12.1088	27.0125
-12.1245	-9.8275
-12.1402	-12.4837
-12.1559	-24.3371
-12.1716	-2.3542
-12.1873	73.6567
-12.203	-141.2437
-12.2187	19.2104
-12.2344	-201.4335
-12.2501	-206.3869
-12.2658	-49.4627
-12.2815	10.1836
-12.2972	42.0062
-12.313	-92.1206
-12.3287	-162.4266
-12.3444	-108.1295
-12.3601	29.0741
-12.3758	2.893
-12.3915	-59.0514
-12.4072	-201.0929
-12.4229	50.0478
-12.4386	-184.2122
-12.4543	-42.6711
-12.47	-160.3208
-12.4857	56.7547
-12.5014	-6.7445
-12.5171	44.1929
-12.5328	99.9077
-12.5485	85.0424
-12.5643	40.4409
-12.58	45.5618
-12.5957	-77.7918
-12.6114	5.8293
-12.6271	-201.2568
-12.6428	-28.3103
-12.6585	-154.4646
-12.6742	-27.2996
-12.6899	-113.5394
-12.7056	-75.8506
-12.7213	-29.062
-12.737	-12.7261
-12.7527	-56.168
-12.7684	-154.5878
-12.7841	-276.445
-12.7998	-186.683
-12.8156	-146.1124
-12.8313	42.557
-12.847	-1.0739
-12.8627	-40.1367
-12.8784	-82.1005
-12.8941	-94.5054
-12.9098	-171.7895
-12.9255	-141.436
-12.9412	15.8667
-12.9569	138.173
-12.9726	102.211
-12.9883	67.2491
-13.004	-63.3848
-13.0197	-142.4993
-13.0354	-51.7289
-13.0511	-10.4944
-13.0669	-177.608
-13.0826	-81.5675
-13.0983	-187.6422
-13.114	125.4693
-13.1297	-93.3466
-13.1454	18.7666
-13.1611	-143.6581
-13.1768	-2.2005
-13.1925	-155.7791
-13.2082	-44.7374
-13.2239	-214.0117
-13.2396	-85.0733
-13.2553	21.9311
-13.271	-4.5205
-13.2867	-67.1464
-13.3024	36.2266
-13.3182	-127.6607
-13.3339	48.0696
-13.3496	-1.2068
-13.3653	-34.4989
-13.381	15.1786
-13.3967	-189.063
-13.4124	-9.7437
-13.4281	105.3144
-13.4438	221.3344
-13.4595	-52.3296
-13.4752	13.6423
-13.4909	29.2909
-13.5066	-79.4799
-13.5223	102.3346
-13.538	-147.3256
-13.5537	11.7352
-13.5695	-2.0536
-13.5852	14.2765
-13.6009	197.5711
-13.6166	61.6078
-13.6323	14.7396
-13.648	-50.9627
-13.6637	-11.0311
-13.6794	145.7335
-13.6951	-77.4054
-13.7108	111.1343
-13.7265	-10.6704
-13.7422	-82.8009
-13.7579	-32.9623
-13.7736	-132.2165
-13.7893	111.2886
-13.805	-160.8399
-13.8208	54.8984
-13.8365	99.5332
-13.8522	-35.4181
-13.8679	-20.863
-13.8836	6.794
-13.8993	-71.482
-13.915	27.5196
-13.9307	26.0132
-13.9464	145.1481
-13.9621	72.5225
-13.9778	-25.6451
-13.9935	-27.7889
-14.0092	-118.2874
-14.0249	-176.81
-14.0406	-135.958
-14.0563	-90.9116
-14.0721	-238.8584
-14.0878	-71.5099
-14.1035	-16.5435
-14.1192	-68.5504
-14.1349	-110.6803
-14.1506	-145.1255
-14.1663	-129.4043
-14.182	42.0087
-14.1977	-99.118
-14.2134	-89.1641
-14.2291	-153.7405
-14.2448	-19.8967
-14.2605	-113.6856
-14.2762	-20.4817
-14.2919	-2.267
-14.3077	-156.4224
-14.3234	-41.8317
-14.3391	135.7088
-14.3548	106.0723
-14.3705	46.6194
-14.3862	-223.9891
-14.4019	-107.2405
-14.4176	-15.5435
-14.4333	-45.0679
-14.449	-178.1673
-14.4647	-217.3024
-14.4804	21.0732
-14.4961	73.3188
-14.5118	15.3295
-14.5275	37.7186
-14.5432	-96.6683
-14.559	-12.144
-14.5747	-19.6275
-14.5904	-206.9758
-14.6061	16.5752
-14.6218	90.2678
-14.6375	-107.7539
-14.6532	-85.1771
-14.6689	-215.5794
-14.6846	-122.161
-14.7003	50.6115
-14.716	16.5033
-14.7317	-80.2833
-14.7474	-146.6654
-14.7631	75.8018
-14.7788	-40.3701
-14.7945	6.5494
-14.8103	-300.4706
-14.826	32.2002
-14.8417	133.3979
-14.8574	-89.1243
-14.8731	-173.3152
-14.8888	-61.5975
-14.9045	0.5229
-14.9202	-158.417
-14.9359	-12.8248
-14.9516	40.1814
-14.9673	32.3445
-14.983	-87.8162
-14.9987	-125.428
-15.0144	-80.4081
-15.0301	146.5779
-15.0458	18.18
-15.0616	-39.498
-15.0773	60.1886
-15.093	24.9859
-15.1087	-26.0528
-15.1244	21.0374
-15.1401	98.0496
-15.1558	-108.8361
-15.1715	70.5125
-15.1872	-145.1257
-15.2029	-36.5172
-15.2186	-49.4705
-15.2343	-157.468
-15.25	-144.3024
-15.2657	-277.3031
-15.2814	85.681
-15.2971	-116.7612
-15.3129	-99.9251
-15.3286	-218.6531
-15.3443	-120.4712
-15.36	54.9996
-15.3757	-116.7854
-15.3914	49.8018
-15.4071	96.1977
-15.4228	-67.0466
-15.4385	13.8701
-15.4542	60.3564
-15.4699	-23.0399
-15.4856	108.5494
-15.5013	-40.4229
-15.517	-14.6421
-15.5327	79.0693
-15.5484	-88.5501
-15.5642	12.3725
-15.5799	-116.3727
-15.5956	-22.5352
-15.6113	-52.8203
-15.627	2.1284
-15.6427	-102.5444
-15.6584	-183.2139
-15.6741	-13.5155
-15.6898	-68.8618
-15.7055	-141.9599
-15.7212	27.7597
-15.7369	-96.4037
-15.7526	-215.2744
-15.7683	-99.347
-15.784	-161.9109
-15.7997	98.3357
-15.8155	-32.1183
-15.8312	-41.3939
-15.8469	-112.8669
-15.8626	-99.3752
-15.8783	-106.0757
-15.894	73.4313
-15.9097	-166.5838
-15.9254	-8.2901
-15.9411	-67.9947
-15.9568	-42.9079
-15.9725	20.901
-15.9882	2.5432
-16.0039	143.1815
-16.0196	-0.5872
-16.0353	-59.4957
-16.051	-111.2732
-16.0668	-169.2889
-16.0825	-76.3861
-16.0982	9.9953
-16.1139	22.3571
-16.1296	-173.7071
-16.1453	-235.3208
-16.161	-214.4513
-16.1767	-101.5876
-16.1924	21.4023
-16.2081	-131.6437
-16.2238	-5.212
-16.2395	-198.7404
-16.2552	107.0253
-16.2709	-7.1687
-16.2866	-96.0388
-16.3023	57.012
-16.3181	-136.9035
-16.3338	-124.4139
-16.3495	149.9763
-16.3652	-48.3253
-16.3809	-53.6241
-16.3966	-124.4234
-16.4123	-126.0793
-16.428	29.707
-16.4437	-161.2903
-16.4594	-43.5125
-16.4751	-1.2474
-16.4908	-85.1092
-16.5065	-60.8496
-16.5222	-62.4778
-16.5379	-174.8871
-16.5536	34.6752
-16.5694	-28.9599
-16.5851	20.6575
-16.6008	172.0169
-16.6165	55.036
-16.6322	132.2086
-16.6479	-6.1918
-16.6636	127.8302
-16.6793	-1.4293
-16.695	-177.4032
-16.7107	10.4333
-16.7264	-22.8617
-16.7421	63.3466
-16.7578	-130.0064
-16.7735	10.9929
-16.7892	-21.1877
-16.8049	22.0387
-16.8207	-45.7974
-16.8364	-12.467
-16.8521	-135.7031
-16.8678	-20.7946
-16.8835	-80.1951
-16.8992	18.737
-16.9149	133.2468
-16.9306	-123.3286
-16.9463	-18.9691
-16.962	-25.0031
-16.9777	74.7614
-16.9934	33.2068
-17.0091	-153.785
-17.0248	-171.6407
-17.0405	-148.781
-17.0562	71.7124
-17.072	83.5794
-17.0877	44.8138
-17.1034	-106.4633
-17.1191	31.579
-17.1348	-16.4086
-17.1505	-16.9093
-17.1662	74.7809
-17.1819	52.841
-17.1976	-34.4964
-17.2133	-65.0555
-17.229	-69.4857
-17.2447	27.189
-17.2604	22.1185
-17.2761	76.8446
-17.2918	123.7227
-17.3075	-32.7301
-17.3233	44.4094
-17.339	-150.8136
-17.3547	-4.5865
-17.3704	75.0518
-17.3861	-87.7491
-17.4018	54.1843
-17.4175	-71.0885
-17.4332	-106.2389
-17.4489	-255.4253
-17.4646	-99.7452
-17.4803	25.1321
-17.496	-13.9262
-17.5117	-113.7386
-17.5274	-75.8251
-17.5431	-44.7069
-17.5588	-119.1847
-17.5746	-48.4826
-17.5903	80.014
-17.606	-79.6505
-17.6217	-109.077
-17.6374	-29.3962
-17.6531	34.4307
-17.6688	3.3026
-17.6845	-82.6543
-17.7002	150.2589
-17.7159	125.209
-17.7316	16.2091
-17.7473	-4.2568
-17.763	11.327
-17.7787	-238.6414
-17.7944	-107.7184
-17.8101	52.4466
-17.8259	22.1312
-17.8416	-39.7981
-17.8573	-179.6698
-17.873	-210.5398
-17.8887	110.2246
-17.9044	15.6785
-17.9201	-203.5758
-17.9358	-68.1856
-17.9515	-137.9467
-17.9672	-52.4621
-17.9829	73.9827
-17.9986	112.6206
-18.0143	-41.6724
-18.03	-117.5034
-18.0457	-60.7847
-18.0614	87.7906
-18.0772	0.2479
-18.0929	54.5675
-18.1086	-84.6548
-18.1243	-85.3757
-18.14	31.9876
-18.1557	-108.5511
-18.1714	141.6602
-18.1871	141.6494
-18.2028	-159.1672
-18.2185	18.2473
-18.2342	103.2306
-18.2499	-93.5178
-18.2656	-157.5575
-18.2813	37.8989
-18.297	-145.1378
-18.3127	-67.5447
-18.3285	-93.3131
-18.3442	203.3456
-18.3599	123.2672
-18.3756	31.4508
-18.3913	-111.1038
-18.407	-35.7909
-18.4227	-24.2015
-18.4384	34.502
-18.4541	-220.822
-18.4698	163.6062
-18.4855	-2.0451
-18.5012	24.8297
-18.5169	-164.6868
-18.5326	-114.8006
-18.5483	109.1049
-18.564	61.3063
-18.5798	-66.3942
-18.5955	215.0485
-18.6112	34.9921
-18.6269	69.0008
-18.6426	-248.4813
-18.6583	68.2157
-18.674	150.8676
-18.6897	137.2634
-18.7054	16.8966
-18.7211	-109.2055
-18.7368	76.6575
-18.7525	173.1537
-18.7682	-111.8754
-18.7839	-40.3869
-18.7996	-101.0303
-18.8154	29.2226
-18.8311	6.9705
-18.8468	28.8308
-18.8625	35.0345
-18.8782	-144.3895
-18.8939	-18.0093
-18.9096	-105.4687
-18.9253	21.9088
-18.941	-147.7308
-18.9567	-134.047
-18.9724	24.2614
-18.9881	-7.1042
-19.0038	-33.6169
-19.0195	-79.5368
-19.0352	-86.3486
-19.0509	53.8735
-19.0667	-109.4541
-19.0824	-129.8979
-19.0981	108.1184
-19.1138	37.8968
-19.1295	-85.6806
-19.1452	-92.0469
-19.1609	-7.3346
-19.1766	-148.1313
-19.1923	-142.0808
-19.208	-54.74
-19.2237	-116.5758
-19.2394	-5.8101
-19.2551	-38.7811
-19.2708	86.9833
-19.2865	-170.2794
-19.3022	-126.6933
-19.318	-47.5059
-19.3337	9.2317
-19.3494	174.1935
-19.3651	-13.7361
-19.3808	-7.5475
-19.3965	18.963
-19.4122	-44.2076
-19.4279	-151.8019
-19.4436	-1.454
-19.4593	-121.7287
-19.475	-106.4259
-19.4907	-137.4703
-19.5064	-43.2893
-19.5221	57.4335
-19.5378	-145.0985
-19.5535	-117.2671
-19.5693	173.7859
-19.585	10.3761
-19.6007	-94.0362
-19.6164	56.0934
-19.6321	31.7418
-19.6478	91.4266
-19.6635	106.1473
-19.6792	-20.4264
-19.6949	-24.1641
-19.7106	22.6206
-19.7263	128.0843
-19.742	-231.8465
-19.7577	63.6735
-19.7734	56.8977
-19.7891	62.2934
-19.8048	27.0462
-19.8206	-17.7233
-19.8363	-166.2989
-19.852	-191.7298
-19.8677	31.2529
-19.8834	73.6416
-19.8991	-82.9202
-19.9148	-17.3527
-19.9305	11.7382
-19.9462	-27.398
-19.9619	-42.366
-19.9776	22.0497
-19.9933	-39.3407
-20.009	66.5375
-20.0247	100.2273
-20.0404	-52.8233
-20.0561	-143.4855
-20.0719	-8.3251
-20.0876	-11.314
-20.1033	21.7748
-20.119	-155.7581
-20.1347	-23.9447
-20.1504	2.0719
-20.1661	122.8219
-20.1818	-31.2174
-20.1975	74.8683
-20.2132	-44.7397
-20.2289	-52.4897
-20.2446	-103.4835
-20.2603	-84.1955
-20.276	25.7764
-20.2917	-68.6786
-20.3074	-102.4966
-20.3232	49.7204
-20.3389	-0.6421
-20.3546	-151.503
-20.3703	-51.078
-20.386	-21.3372
-20.4017	43.9154
-20.4174	-164.4125
-20.4331	86.4741
-20.4488	-40.76
-20.4645	-44.811
-20.4802	-117.3788
-20.4959	-6.0914
-20.5116	77.7807
-20.5273	80.6787
-20.543	54.263
-20.5587	-61.1952
-20.5745	5.72
-20.5902	153.3514
-20.6059	-54.1185
-20.6216	103.8667
-20.6373	197.6846
-20.653	-170.6691
-20.6687	-256.1527
-20.6844	-57.0121
-20.7001	-65.0129
-20.7158	-31.8061
-20.7315	-48.1127
-20.7472	-69.8532
-20.7629	67.4807
-20.7786	-82.0785
-20.7943	-80.9621
-20.81	-46.953
-20.8258	-111.2014
-20.8415	27.0605
-20.8572	19.6854
-20.8729	-188.2808
-20.8886	20.535
-20.9043	-87.8873
-20.92	73.7925
-20.9357	-7.3635
-20.9514	42.1824
-20.9671	9.1134
-20.9828	-106.01
-20.9985	-206.1334
-21.0142	-73.4898
-21.0299	-4.8337
-21.0456	6.7195
-21.0613	-10.3691
-21.0771	70.9408
-21.0928	-63.4926
-21.1085	-77.7318
-21.1242	-28.1765
-21.1399	42.5235
-21.1556	-95.7114
-21.1713	-65.233
-21.187	-178.4662
-21.2027	21.6322
-21.2184	-148.4099
-21.2341	-131.3597
-21.2498	50.9801
-21.2655	-95.3704
-21.2812	57.7397
-21.2969	-72.7623
-21.3126	152.4686
-21.3284	135.8007
-21.3441	3.8147
-21.3598	121.9774
-21.3755	-114.5557
-21.3912	65.605
-21.4069	214.1122
-21.4226	202.4414
-21.4383	39.2924
-21.454	-30.4759
-21.4697	-131.8919
-21.4854	-116.292
-21.5011	-40.7339
-21.5168	-169.3663
-21.5325	177.0479
-21.5482	64.3822
-21.5639	-207.9199
-21.5797	-44.7714
-21.5954	29.5129
-21.6111	91.4872
-21.6268	-11.8395
-21.6425	90.333
-21.6582	-176.1663
-21.6739	-160.1411
-21.6896	-63.5581
-21.7053	15.5903
-21.721	-84.4698
-21.7367	-59.98
-21.7524	110.6768
-21.7681	87.8073
-21.7838	48.9779
-21.7995	87.8173
-21.8152	-45.2576
-21.831	-31.6996
-21.8467	36.8876
-21.8624	38.1618
-21.8781	-6.1571
-21.8938	165.6346
-21.9095	41.3255
-21.9252	-125.4133
-21.9409	77.8438
-21.9566	-175.8576
-21.9723	-228.109
-21.988	-68.2337
-22.0037	-65.4963
-22.0194	-68.0844
-22.0351	-70.6309
-22.0508	-42.3153
-22.0665	-187.8416
-22.0823	115.987
-22.098	-91.8517
-22.1137	-1.7005
-22.1294	-6.3438
-22.1451	-73.5074
-22.1608	1.8653
-22.1765	99.6508
-22.1922	-57.9505
-22.2079	-4.7145
-22.2236	-142.2905
-22.2393	-114.0685
-22.255	-4.23
-22.2707	-10.5266
-22.2864	-54.3506
-22.3021	-51.2553
-22.3178	32.618
-22.3336	-39.4608
-22.3493	-91.835
-22.365	-10.639
-22.3807	90.903
-22.3964	-93.3457
-22.4121	-114.0045
-22.4278	-3.9245
-22.4435	-15.6234
-22.4592	106.7447
-22.4749	-72.6742
-22.4906	-165.6753
-22.5063	-129.7606
-22.522	-27.8197
-22.5377	47.7973
-22.5534	-133.5068
-22.5691	-96.5449
-22.5849	155.4084
-22.6006	80.7116
-22.6163	9.124
-22.632	49.4899
-22.6477	-90.2001
-22.6634	54.0608
-22.6791	-83.1058
-22.6948	-1.2932
-22.7105	-134.5177
-22.7262	-54.3865
-22.7419	-10.5293
-22.7576	130.1842
-22.7733	-12.5187
-22.789	84.703
-22.8047	45.1563
-22.8205	-0.9879
-22.8362	169.5508
-22.8519	-72.7448
-22.8676	107.4322
-22.8833	155.2953
-22.899	-185.5338
-22.9147	-195.5384
-22.9304	28.0141
-22.9461	-44.0034
-22.9618	38.9308
-22.9775	-45.5628
-22.9932	-44.4546
-23.0089	76.5045
-23.0246	-58.2172
-23.0403	17.7726
-23.056	89.5046
-23.0718	-160.0912
-23.0875	-21.4158
-23.1032	-128.088
-23.1189	2.4385
-23.1346	89.3828
-23.1503	34.7124
-23.166	133.9932
-23.1817	-42.8586
-23.1974	-153.296
-23.2131	-8.7864
-23.2288	-96.6739
-23.2445	55.1992
-23.2602	-12.0005
-23.2759	-99.481
-23.2916	-252.4755
-23.3073	118.4338
-23.3231	-97.0865
-23.3388	-143.9347
-23.3545	-33.9877
-23.3702	-51.6623
-23.3859	85.1841
-23.4016	-40.1729
-23.4173	22.6838
-23.433	-59.2516
-23.4487	142.184
-23.4644	119.6959
-23.4801	-13.4179
-23.4958	72.4243
-23.5115	-51.5506
-23.5272	160.8388
-23.5429	-143.2582
-23.5586	13.6782
-23.5744	-169.0511
-23.5901	0.9487
-23.6058	-140.9876
-23.6215	-90.0786
-23.6372	51.988
-23.6529	-72.1715
-23.6686	-84.1278
-23.6843	61.2814
-23.7	-89.6598
-23.7157	-27.9878
-23.7314	-116.3456
-23.7471	-40.8003
-23.7628	15.7204
-23.7785	-135.214
-23.7942	-109.4895
-23.8099	-15.1275
-23.8257	-14.7996
-23.8414	32.206
-23.8571	-60.0474
-23.8728	-60.0227
-23.8885	-4.201
-23.9042	-127.9287
-23.9199	-9.4697
-23.9356	-38.7214
-23.9513	-144.3826
-23.967	-37.2973
-23.9827	72.3181
-23.9984	22.6146
-24.0141	32.6389
-24.0298	76.6852
-24.0455	21.3504
-24.0612	-40.7693
-24.077	119.3959
-24.0927	-78.8871
-24.1084	-65.7037
-24.1241	16.5803
-24.1398	-30.2857
-24.1555	-77.1963
-24.1712	196.419
-24.1869	-36.3918
-24.2026	71.7747
-24.2183	-135.8127
-24.234	-187.8642
-24.2497	105.9385
-24.2654	25.6274
-24.2811	64.0602
-24.2968	-100.1942
-24.3125	-126.7097
-24.3283	49.071
-24.344	47.94
-24.3597	177.7897
-24.3754	-20.4851
-24.3911	-68.6806
-24.4068	-36.6698
-24.4225	22.7027
-24.4382	-242.2459
-24.4539	-69.5465
-24.4696	-120.0517
-24.4853	199.7972
-24.501	6.8513
-24.5167	-55.3991
-24.5324	59.1051
-24.5481	-94.4669
-24.5638	-27.6516
-24.5796	-44.3913
-24.5953	220.9027
-24.611	47.9752
-24.6267	60.8311
-24.6424	50.2516
-24.6581	-151.6104
-24.6738	-173.7178
-24.6895	-130.9229
-24.7052	13.0687
-24.7209	-77.8428
-24.7366	-108.3469
-24.7523	30.8718
-24.768	0.9406
-24.7837	203.8715
-24.7994	42.6926
-24.8151	-67.6018
-24.8309	-36.6497
-24.8466	84.5522
-24.8623	120.5389
-24.878	43.4674
-24.8937	-55.4849
-24.9094	-169.3938
-24.9251	-97.9048
-24.9408	69.5554
-24.9565	-23.2833
-24.9722	-94.8139
-24.9879	-112.2039
-25.0036	-106.1494
-25.0193	-217.7168
-25.035	-233.9348
-25.0507	-24.5073
-25.0664	4.0886
-25.0822	55.4059
-25.0979	-112.1023
-25.1136	-8.8662
-25.1293	1.7877
-25.145	-58.4703
-25.1607	-43.7693
-25.1764	-69.4572
-25.1921	-183.9264
-25.2078	117.1645
-25.2235	-96.8793
-25.2392	82.8115
-25.2549	-66.7622
-25.2706	198.7796
-25.2863	-49.6924
-25.302	-1.5277
-25.3177	-27.5713
-25.3335	51.0516
-25.3492	-123.1018
-25.3649	-227.813
-25.3806	39.9775
-25.3963	-19.8246
-25.412	94.0149
-25.4277	86.7477
-25.4434	43.6165
-25.4591	116.9103
-25.4748	-128.0869
-25.4905	-160.0314
-25.5062	-231.2535
-25.5219	-64.292
-25.5376	-39.2693
-25.5533	-214.2593
-25.569	-102.9251
-25.5848	-184.3685
-25.6005	-138.5678
-25.6162	-125.9366
-25.6319	68.352
-25.6476	132.3746
-25.6633	-33.3709
-25.679	-146.1438
-25.6947	-1.5832
-25.7104	-155.2528
-25.7261	148.965
-25.7418	40.7439
-25.7575	33.8111
-25.7732	-97.7141
-25.7889	-18.1345
-25.8046	100.7696
-25.8203	111.798
-25.8361	-97.9085
-25.8518	87.8418
-25.8675	35.9433
-25.8832	203.1265
-25.8989	-54.3081
-25.9146	74.0817
-25.9303	45.2654
-25.946	-11.6255
-25.9617	-214.9474
-25.9774	2.211
-25.9931	-82.7581
-26.0088	-90.0897
-26.0245	71.8497
-26.0402	-78.3434
-26.0559	52.5995
-26.0716	0.1624
-26.0874	28.6121
-26.1031	-24.5151
-26.1188	-130.586
-26.1345	-18.9497
-26.1502	52.6975
-26.1659	-71.6541
-26.1816	-69.3832
-26.1973	-209.3432
-26.213	-111.3864
-26.2287	-175.431
-26.2444	23.6958
-26.2601	64.9942
-26.2758	0.1429
-26.2915	-228.1859
-26.3072	89.7117
-26.323	-30.6393
-26.3387	-96.5435
-26.3544	-2.8159
-26.3701	110.7495
-26.3858	-65.874
-26.4015	61.1979
-26.4172	-107.9471
-26.4329	-77.292
-26.4486	-81.5391
-26.4643	-287.1714
-26.48	-100.201
-26.4957	-29.828
-26.5114	54.09
-26.5271	5.5964
-26.5428	-7.9249
-26.5585	-57.8523
-26.5742	90.9052
-26.59	36.8934
-26.6057	127.983
-26.6214	-27.3133
-26.6371	-105.9248
-26.6528	54.9212
-26.6685	195.8843
-26.6842	42.685
-26.6999	-221.3427
-26.7156	-43.4949
-26.7313	-237.4819
-26.747	68.5722
-26.7627	-189.9442
-26.7784	-40.4215
-26.7941	-9.9149
-26.8098	-110.5874
-26.8256	112.7512
-26.8413	-56.3677
-26.857	-68.6927
-26.8727	-62.2519
-26.8884	-13.4588
-26.9041	32.326
-26.9198	-29.8166
-26.9355	-26.9792
-26.9512	95.0672
-26.9669	-44.9227
-26.9826	87.0187
-26.9983	-131.5822
-27.014	-29.3262
-27.0297	-163.9749
-27.0454	-127.4374
-27.0611	55.2172
-27.0769	151.995
-27.0926	-89.7842
-27.1083	-20.2708
-27.124	-146.4178
-27.1397	-142.2182
-27.1554	82.9311
-27.1711	34.4853
-27.1868	39.7079
-27.2025	99.2109
-27.2182	149.9167
-27.2339	16.8066
-27.2496	-71.9842
-27.2653	49.136
-27.281	-27.4554
-27.2967	-30.9203
-27.3124	8.4277
-27.3281	-50.4682
-27.3439	6.3383
-27.3596	-26.2672
-27.3753	-94.925
-27.391	-52.5384
-27.4067	-8.7806
-27.4224	59.0819
-27.4381	-39.5173
-27.4538	122.5927
-27.4695	115.1093
-27.4852	52.4412
-27.5009	-7.2418
-27.5166	-129.511
-27.5323	-56.304
-27.548	13.6725
-27.5637	29.1065
-27.5795	-51.6972
-27.5952	-83.6946
-27.6109	-205.9939
-27.6266	-152.5815
-27.6423	12.1054
-27.658	-160.3449
-27.6737	-120.7385
-27.6894	3.6392
-27.7051	150.7578
-27.7208	11.0593
-27.7365	-87.8785
-27.7522	-4.4196
-27.7679	6.199
-27.7836	-54.5761
-27.7993	-198.2987
-27.815	184.8181
-27.8308	14.7532
-27.8465	34.1625
-27.8622	-43.8235
-27.8779	-26.7388
-27.8936	137.3578
-27.9093	31.0911
-27.925	103.32
-27.9407	46.3267
-27.9564	127.9482
-27.9721	91.8925
-27.9878	-38.9491
-28.0035	173.097
-28.0192	77.2524
-28.0349	127.0995
-28.0506	-44.0687
-28.0663	85.1471
-28.0821	-12.1366
-28.0978	80.7438
-28.1135	88.8369
-28.1292	-12.2182
-28.1449	-3.9393
-28.1606	11.9756
-28.1763	-28.3395
-28.192	190.5051
-28.2077	-46.8296
-28.2234	-33.8217
-28.2391	21.9077
-28.2548	-13.2063
-28.2705	171.8451
-28.2862	-61.252
-28.3019	-138.7141
-28.3176	61.3228
-28.3334	21.3598
-28.3491	-6.7662
-28.3648	-8.165
-28.3805	-31.5653
-28.3962	54.107
-28.4119	6.1714
-28.4276	96.7506
-28.4433	-19.1906
-28.459	-84.1833
-28.4747	-14.2194
-28.4904	-67.1627
-28.5061	68.9362
-28.5218	-46.2324
-28.5375	9.5662
-28.5532	-65.4084
-28.5689	150.7775
-28.5847	-27.539
-28.6004	96.0539
-28.6161	-66.1857
-28.6318	-187.6487
-28.6475	144.4008
-28.6632	-52.8463
-28.6789	-21.0006
-28.6946	-35.4462
-28.7103	-192.0904
-28.726	-137.6912
-28.7417	19.1649
-28.7574	-18.8556
-28.7731	198.8842
-28.7888	224.6513
-28.8045	228.0601
-28.8202	-75.9904
-28.836	-24.9298
-28.8517	30.2166
-28.8674	62.7057
-28.8831	-60.1167
-28.8988	23.691
-28.9145	68.7871
-28.9302	-92.465
-28.9459	52.5921
-28.9616	-247.6955
-28.9773	-281.5188
-28.993	65.8474
-29.0087	-38.6855
-29.0244	-118.6238
-29.0401	-228.8828
-29.0558	111.8652
-29.0715	-44.8428
-29.0873	-65.9408
-29.103	-23.6275
-29.1187	91.516
-29.1344	-101.7033
-29.1501	-85.6506
-29.1658	-67.3698
-29.1815	176.4429
-29.1972	102.6462
-29.2129	-87.1535
-29.2286	-169.7662
-29.2443	77.5944
-29.26	107.2096
-29.2757	93.0027
-29.2914	-63.5966
-29.3071	5.9215
-29.3228	21.5874
-29.3386	29.8542
