,configuration,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
847,4,PBE1PBE,6-31+G*,1,12,68.598,68.598,59.162,59.162,4.478,6.451,4.31,6.283
848,4,PBE1PBE,6-31+G*,2,1,68.759,68.922,59.323,59.486,7.542,7.542,7.374,7.374
849,4,PBE1PBE,6-31+G*,2,2,68.759,68.922,59.323,59.486,6.606,7.081,6.438,6.913
850,4,PBE1PBE,6-31+G*,2,3,68.759,68.922,59.323,59.486,6.056,6.941,5.888,6.773
851,4,PBE1PBE,6-31+G*,2,4,68.759,68.922,59.323,59.486,5.876,6.924,5.708,6.756
852,4,PBE1PBE,6-31+G*,2,6,68.759,68.922,59.323,59.486,4.97,6.595,4.802,6.427
853,4,PBE1PBE,6-31+G*,2,8,68.759,68.922,59.323,59.486,4.899,6.554,4.731,6.386
854,4,PBE1PBE,6-31+G*,2,10,68.759,68.922,59.323,59.486,4.523,6.973,4.355,6.805
855,4,PBE1PBE,6-31+G*,2,12,68.759,68.922,59.323,59.486,4.478,6.451,4.31,6.283
856,4,PBE1PBE,6-31+G*,3,1,69.313,69.494,59.877,60.058,7.542,7.542,7.374,7.374
857,4,PBE1PBE,6-31+G*,3,2,69.313,69.494,59.877,60.058,6.606,7.081,6.438,6.913
858,4,PBE1PBE,6-31+G*,3,3,69.313,69.494,59.877,60.058,6.056,6.941,5.888,6.773
859,4,PBE1PBE,6-31+G*,3,4,69.313,69.494,59.877,60.058,5.876,6.924,5.708,6.756
860,4,PBE1PBE,6-31+G*,3,6,69.313,69.494,59.877,60.058,4.97,6.595,4.802,6.427
861,4,PBE1PBE,6-31+G*,3,8,69.313,69.494,59.877,60.058,4.899,6.554,4.731,6.386
862,4,PBE1PBE,6-31+G*,3,10,69.313,69.494,59.877,60.058,4.523,6.973,4.355,6.805
863,4,PBE1PBE,6-31+G*,3,12,69.313,69.494,59.877,60.058,4.478,6.451,4.31,6.283
864,4,PBE1PBE,6-31+G*,4,1,69.046,69.776,59.61,60.34,7.542,7.542,7.374,7.374
865,4,PBE1PBE,6-31+G*,4,2,69.046,69.776,59.61,60.34,6.606,7.081,6.438,6.913
866,4,PBE1PBE,6-31+G*,4,3,69.046,69.776,59.61,60.34,6.056,6.941,5.888,6.773
867,4,PBE1PBE,6-31+G*,4,4,69.046,69.776,59.61,60.34,5.876,6.924,5.708,6.756
868,4,PBE1PBE,6-31+G*,4,6,69.046,69.776,59.61,60.34,4.97,6.595,4.802,6.427
869,4,PBE1PBE,6-31+G*,4,8,69.046,69.776,59.61,60.34,4.899,6.554,4.731,6.386
870,4,PBE1PBE,6-31+G*,4,10,69.046,69.776,59.61,60.34,4.523,6.973,4.355,6.805
871,4,PBE1PBE,6-31+G*,4,12,69.046,69.776,59.61,60.34,4.478,6.451,4.31,6.283
872,4,PBE1PBE,6-31+G*,6,1,69.553,71.079,60.117,61.643,7.542,7.542,7.374,7.374
873,4,PBE1PBE,6-31+G*,6,2,69.553,71.079,60.117,61.643,6.606,7.081,6.438,6.913
874,4,PBE1PBE,6-31+G*,6,3,69.553,71.079,60.117,61.643,6.056,6.941,5.888,6.773
875,4,PBE1PBE,6-31+G*,6,4,69.553,71.079,60.117,61.643,5.876,6.924,5.708,6.756
876,4,PBE1PBE,6-31+G*,6,6,69.553,71.079,60.117,61.643,4.97,6.595,4.802,6.427
877,4,PBE1PBE,6-31+G*,6,8,69.553,71.079,60.117,61.643,4.899,6.554,4.731,6.386
878,4,PBE1PBE,6-31+G*,6,10,69.553,71.079,60.117,61.643,4.523,6.973,4.355,6.805
879,4,PBE1PBE,6-31+G*,6,12,69.553,71.079,60.117,61.643,4.478,6.451,4.31,6.283
880,5,PBE1PBE,6-31+G*,1,1,66.534,66.534,57.863,57.863,7.314,7.314,7.206,7.206
881,5,PBE1PBE,6-31+G*,1,2,66.534,66.534,57.863,57.863,6.378,6.853,6.27,6.745
882,5,PBE1PBE,6-31+G*,1,3,66.534,66.534,57.863,57.863,5.828,6.713,5.72,6.605
883,5,PBE1PBE,6-31+G*,1,4,66.534,66.534,57.863,57.863,5.648,6.696,5.54,6.588
884,5,PBE1PBE,6-31+G*,1,6,66.534,66.534,57.863,57.863,4.742,6.367,4.634,6.259
885,5,PBE1PBE,6-31+G*,1,8,66.534,66.534,57.863,57.863,4.671,6.326,4.563,6.218
886,5,PBE1PBE,6-31+G*,1,10,66.534,66.534,57.863,57.863,4.295,6.745,4.187,6.637
887,5,PBE1PBE,6-31+G*,1,12,66.534,66.534,57.863,57.863,4.25,6.223,4.142,6.115
888,5,PBE1PBE,6-31+G*,2,1,66.695,66.858,58.024,58.187,7.314,7.314,7.206,7.206
889,5,PBE1PBE,6-31+G*,2,2,66.695,66.858,58.024,58.187,6.378,6.853,6.27,6.745
890,5,PBE1PBE,6-31+G*,2,3,66.695,66.858,58.024,58.187,5.828,6.713,5.72,6.605
891,5,PBE1PBE,6-31+G*,2,4,66.695,66.858,58.024,58.187,5.648,6.696,5.54,6.588
892,5,PBE1PBE,6-31+G*,2,6,66.695,66.858,58.024,58.187,4.742,6.367,4.634,6.259
893,5,PBE1PBE,6-31+G*,2,8,66.695,66.858,58.024,58.187,4.671,6.326,4.563,6.218
894,5,PBE1PBE,6-31+G*,2,10,66.695,66.858,58.024,58.187,4.295,6.745,4.187,6.637
895,5,PBE1PBE,6-31+G*,2,12,66.695,66.858,58.024,58.187,4.25,6.223,4.142,6.115
896,5,PBE1PBE,6-31+G*,3,1,67.249,67.43,58.578,58.759,7.314,7.314,7.206,7.206
897,5,PBE1PBE,6-31+G*,3,2,67.249,67.43,58.578,58.759,6.378,6.853,6.27,6.745
898,5,PBE1PBE,6-31+G*,3,3,67.249,67.43,58.578,58.759,5.828,6.713,5.72,6.605
899,5,PBE1PBE,6-31+G*,3,4,67.249,67.43,58.578,58.759,5.648,6.696,5.54,6.588
900,5,PBE1PBE,6-31+G*,3,6,67.249,67.43,58.578,58.759,4.742,6.367,4.634,6.259
901,5,PBE1PBE,6-31+G*,3,8,67.249,67.43,58.578,58.759,4.671,6.326,4.563,6.218
902,5,PBE1PBE,6-31+G*,3,10,67.249,67.43,58.578,58.759,4.295,6.745,4.187,6.637
903,5,PBE1PBE,6-31+G*,3,12,67.249,67.43,58.578,58.759,4.25,6.223,4.142,6.115
904,5,PBE1PBE,6-31+G*,4,1,66.982,67.712,58.311,59.041,7.314,7.314,7.206,7.206
905,5,PBE1PBE,6-31+G*,4,2,66.982,67.712,58.311,59.041,6.378,6.853,6.27,6.745
906,5,PBE1PBE,6-31+G*,4,3,66.982,67.712,58.311,59.041,5.828,6.713,5.72,6.605
907,5,PBE1PBE,6-31+G*,4,4,66.982,67.712,58.311,59.041,5.648,6.696,5.54,6.588
908,5,PBE1PBE,6-31+G*,4,6,66.982,67.712,58.311,59.041,4.742,6.367,4.634,6.259
909,5,PBE1PBE,6-31+G*,4,8,66.982,67.712,58.311,59.041,4.671,6.326,4.563,6.218
910,5,PBE1PBE,6-31+G*,4,10,66.982,67.712,58.311,59.041,4.295,6.745,4.187,6.637
911,5,PBE1PBE,6-31+G*,4,12,66.982,67.712,58.311,59.041,4.25,6.223,4.142,6.115
912,5,PBE1PBE,6-31+G*,6,1,67.489,69.015,58.818,60.344,7.314,7.314,7.206,7.206
913,5,PBE1PBE,6-31+G*,6,2,67.489,69.015,58.818,60.344,6.378,6.853,6.27,6.745
914,5,PBE1PBE,6-31+G*,6,3,67.489,69.015,58.818,60.344,5.828,6.713,5.72,6.605
915,5,PBE1PBE,6-31+G*,6,4,67.489,69.015,58.818,60.344,5.648,6.696,5.54,6.588
916,5,PBE1PBE,6-31+G*,6,6,67.489,69.015,58.818,60.344,4.742,6.367,4.634,6.259
917,5,PBE1PBE,6-31+G*,6,8,67.489,69.015,58.818,60.344,4.671,6.326,4.563,6.218
918,5,PBE1PBE,6-31+G*,6,10,67.489,69.015,58.818,60.344,4.295,6.745,4.187,6.637
919,5,PBE1PBE,6-31+G*,6,12,67.489,69.015,58.818,60.344,4.25,6.223,4.142,6.115
920,6,PBE1PBE,6-31+G*,1,1,68.171,68.171,58.409,58.409,7.408,7.408,7.224,7.224
921,6,PBE1PBE,6-31+G*,1,2,68.171,68.171,58.409,58.409,6.472,6.947,6.288,6.763
922,6,PBE1PBE,6-31+G*,1,3,68.171,68.171,58.409,58.409,5.922,6.807,5.738,6.623
923,6,PBE1PBE,6-31+G*,1,4,68.171,68.171,58.409,58.409,5.742,6.79,5.558,6.606
924,6,PBE1PBE,6-31+G*,1,6,68.171,68.171,58.409,58.409,4.836,6.461,4.652,6.277
925,6,PBE1PBE,6-31+G*,1,8,68.171,68.171,58.409,58.409,4.765,6.42,4.581,6.236
926,6,PBE1PBE,6-31+G*,1,10,68.171,68.171,58.409,58.409,4.389,6.839,4.205,6.655
927,6,PBE1PBE,6-31+G*,1,12,68.171,68.171,58.409,58.409,4.344,6.317,4.16,6.133
928,6,PBE1PBE,6-31+G*,2,1,68.332,68.495,58.57,58.733,7.408,7.408,7.224,7.224
929,6,PBE1PBE,6-31+G*,2,2,68.332,68.495,58.57,58.733,6.472,6.947,6.288,6.763
930,6,PBE1PBE,6-31+G*,2,3,68.332,68.495,58.57,58.733,5.922,6.807,5.738,6.623
931,6,PBE1PBE,6-31+G*,2,4,68.332,68.495,58.57,58.733,5.742,6.79,5.558,6.606
932,6,PBE1PBE,6-31+G*,2,6,68.332,68.495,58.57,58.733,4.836,6.461,4.652,6.277
933,6,PBE1PBE,6-31+G*,2,8,68.332,68.495,58.57,58.733,4.765,6.42,4.581,6.236
934,6,PBE1PBE,6-31+G*,2,10,68.332,68.495,58.57,58.733,4.389,6.839,4.205,6.655
935,6,PBE1PBE,6-31+G*,2,12,68.332,68.495,58.57,58.733,4.344,6.317,4.16,6.133
936,6,PBE1PBE,6-31+G*,3,1,68.886,69.067,59.124,59.305,7.408,7.408,7.224,7.224
937,6,PBE1PBE,6-31+G*,3,2,68.886,69.067,59.124,59.305,6.472,6.947,6.288,6.763
938,6,PBE1PBE,6-31+G*,3,3,68.886,69.067,59.124,59.305,5.922,6.807,5.738,6.623
939,6,PBE1PBE,6-31+G*,3,4,68.886,69.067,59.124,59.305,5.742,6.79,5.558,6.606
940,6,PBE1PBE,6-31+G*,3,6,68.886,69.067,59.124,59.305,4.836,6.461,4.652,6.277
941,6,PBE1PBE,6-31+G*,3,8,68.886,69.067,59.124,59.305,4.765,6.42,4.581,6.236
942,6,PBE1PBE,6-31+G*,3,10,68.886,69.067,59.124,59.305,4.389,6.839,4.205,6.655
943,6,PBE1PBE,6-31+G*,3,12,68.886,69.067,59.124,59.305,4.344,6.317,4.16,6.133
944,6,PBE1PBE,6-31+G*,4,1,68.619,69.349,58.857,59.587,7.408,7.408,7.224,7.224
945,6,PBE1PBE,6-31+G*,4,2,68.619,69.349,58.857,59.587,6.472,6.947,6.288,6.763
946,6,PBE1PBE,6-31+G*,4,3,68.619,69.349,58.857,59.587,5.922,6.807,5.738,6.623
947,6,PBE1PBE,6-31+G*,4,4,68.619,69.349,58.857,59.587,5.742,6.79,5.558,6.606
948,6,PBE1PBE,6-31+G*,4,6,68.619,69.349,58.857,59.587,4.836,6.461,4.652,6.277
949,6,PBE1PBE,6-31+G*,4,8,68.619,69.349,58.857,59.587,4.765,6.42,4.581,6.236
950,6,PBE1PBE,6-31+G*,4,10,68.619,69.349,58.857,59.587,4.389,6.839,4.205,6.655
951,6,PBE1PBE,6-31+G*,4,12,68.619,69.349,58.857,59.587,4.344,6.317,4.16,6.133
952,6,PBE1PBE,6-31+G*,6,1,69.126,70.652,59.364,60.89,7.408,7.408,7.224,7.224
953,6,PBE1PBE,6-31+G*,6,2,69.126,70.652,59.364,60.89,6.472,6.947,6.288,6.763
954,6,PBE1PBE,6-31+G*,6,3,69.126,70.652,59.364,60.89,5.922,6.807,5.738,6.623
955,6,PBE1PBE,6-31+G*,6,4,69.126,70.652,59.364,60.89,5.742,6.79,5.558,6.606
956,6,PBE1PBE,6-31+G*,6,6,69.126,70.652,59.364,60.89,4.836,6.461,4.652,6.277
957,6,PBE1PBE,6-31+G*,6,8,69.126,70.652,59.364,60.89,4.765,6.42,4.581,6.236
958,6,PBE1PBE,6-31+G*,6,10,69.126,70.652,59.364,60.89,4.389,6.839,4.205,6.655
959,6,PBE1PBE,6-31+G*,6,12,69.126,70.652,59.364,60.89,4.344,6.317,4.16,6.133
960,1,PBE1PBE,6-311++G**,1,1,69.589,69.589,59.603,59.603,7.8,7.8,7.662,7.662
961,1,PBE1PBE,6-311++G**,1,2,69.589,69.589,59.603,59.603,6.634,7.154,6.496,7.016
962,1,PBE1PBE,6-311++G**,1,3,69.589,69.589,59.603,59.603,5.778,5.799,5.64,5.661
963,1,PBE1PBE,6-311++G**,1,4,69.589,69.589,59.603,59.603,5.577,6.672,5.439,6.534
964,1,PBE1PBE,6-311++G**,1,6,69.589,69.589,59.603,59.603,4.799,6.618,4.661,6.48
965,1,PBE1PBE,6-311++G**,1,8,69.589,69.589,59.603,59.603,4.663,6.57,4.525,6.432
966,1,PBE1PBE,6-311++G**,1,10,69.589,69.589,59.603,59.603,4.269,7.033,4.131,6.895
967,1,PBE1PBE,6-311++G**,1,12,69.589,69.589,59.603,59.603,4.11,6.483,3.972,6.345
968,1,PBE1PBE,6-311++G**,2,1,69.874,70.018,59.888,60.032,7.8,7.8,7.662,7.662
969,1,PBE1PBE,6-311++G**,2,2,69.874,70.018,59.888,60.032,6.634,7.154,6.496,7.016
970,1,PBE1PBE,6-311++G**,2,3,69.874,70.018,59.888,60.032,5.778,5.799,5.64,5.661
971,1,PBE1PBE,6-311++G**,2,4,69.874,70.018,59.888,60.032,5.577,6.672,5.439,6.534
972,1,PBE1PBE,6-311++G**,2,6,69.874,70.018,59.888,60.032,4.799,6.618,4.661,6.48
973,1,PBE1PBE,6-311++G**,2,8,69.874,70.018,59.888,60.032,4.663,6.57,4.525,6.432
974,1,PBE1PBE,6-311++G**,2,10,69.874,70.018,59.888,60.032,4.269,7.033,4.131,6.895
975,1,PBE1PBE,6-311++G**,2,12,69.874,70.018,59.888,60.032,4.11,6.483,3.972,6.345
976,1,PBE1PBE,6-311++G**,3,1,70.821,72.299,60.835,62.313,7.8,7.8,7.662,7.662
977,1,PBE1PBE,6-311++G**,3,2,70.821,72.299,60.835,62.313,6.634,7.154,6.496,7.016
978,1,PBE1PBE,6-311++G**,3,3,70.821,72.299,60.835,62.313,5.778,5.799,5.64,5.661
979,1,PBE1PBE,6-311++G**,3,4,70.821,72.299,60.835,62.313,5.577,6.672,5.439,6.534
980,1,PBE1PBE,6-311++G**,3,6,70.821,72.299,60.835,62.313,4.799,6.618,4.661,6.48
981,1,PBE1PBE,6-311++G**,3,8,70.821,72.299,60.835,62.313,4.663,6.57,4.525,6.432
982,1,PBE1PBE,6-311++G**,3,10,70.821,72.299,60.835,62.313,4.269,7.033,4.131,6.895
983,1,PBE1PBE,6-311++G**,3,12,70.821,72.299,60.835,62.313,4.11,6.483,3.972,6.345
984,1,PBE1PBE,6-311++G**,4,1,69.484,70.964,59.498,60.978,7.8,7.8,7.662,7.662
985,1,PBE1PBE,6-311++G**,4,2,69.484,70.964,59.498,60.978,6.634,7.154,6.496,7.016
986,1,PBE1PBE,6-311++G**,4,3,69.484,70.964,59.498,60.978,5.778,5.799,5.64,5.661
987,1,PBE1PBE,6-311++G**,4,4,69.484,70.964,59.498,60.978,5.577,6.672,5.439,6.534
988,1,PBE1PBE,6-311++G**,4,6,69.484,70.964,59.498,60.978,4.799,6.618,4.661,6.48
989,1,PBE1PBE,6-311++G**,4,8,69.484,70.964,59.498,60.978,4.663,6.57,4.525,6.432
990,1,PBE1PBE,6-311++G**,4,10,69.484,70.964,59.498,60.978,4.269,7.033,4.131,6.895
991,1,PBE1PBE,6-311++G**,4,12,69.484,70.964,59.498,60.978,4.11,6.483,3.972,6.345
992,1,PBE1PBE,6-311++G**,6,1,70.199,71.957,60.213,61.971,7.8,7.8,7.662,7.662
993,1,PBE1PBE,6-311++G**,6,2,70.199,71.957,60.213,61.971,6.634,7.154,6.496,7.016
994,1,PBE1PBE,6-311++G**,6,3,70.199,71.957,60.213,61.971,5.778,5.799,5.64,5.661
995,1,PBE1PBE,6-311++G**,6,4,70.199,71.957,60.213,61.971,5.577,6.672,5.439,6.534
996,1,PBE1PBE,6-311++G**,6,6,70.199,71.957,60.213,61.971,4.799,6.618,4.661,6.48
997,1,PBE1PBE,6-311++G**,6,8,70.199,71.957,60.213,61.971,4.663,6.57,4.525,6.432
998,1,PBE1PBE,6-311++G**,6,10,70.199,71.957,60.213,61.971,4.269,7.033,4.131,6.895
999,1,PBE1PBE,6-311++G**,6,12,70.199,71.957,60.213,61.971,4.11,6.483,3.972,6.345
1000,2,PBE1PBE,6-311++G**,1,1,69.618,69.618,58.901,58.901,7.785,7.785,7.605,7.605
1001,2,PBE1PBE,6-311++G**,1,2,69.618,69.618,58.901,58.901,6.619,7.139,6.439,6.959
1002,2,PBE1PBE,6-311++G**,1,3,69.618,69.618,58.901,58.901,5.763,5.784,5.583,5.604
1003,2,PBE1PBE,6-311++G**,1,4,69.618,69.618,58.901,58.901,5.562,6.657,5.382,6.477
1004,2,PBE1PBE,6-311++G**,1,6,69.618,69.618,58.901,58.901,4.784,6.603,4.604,6.423
1005,2,PBE1PBE,6-311++G**,1,8,69.618,69.618,58.901,58.901,4.648,6.555,4.468,6.375
1006,2,PBE1PBE,6-311++G**,1,10,69.618,69.618,58.901,58.901,4.254,7.018,4.074,6.838
1007,2,PBE1PBE,6-311++G**,1,12,69.618,69.618,58.901,58.901,4.095,6.468,3.915,6.288
1008,2,PBE1PBE,6-311++G**,2,1,69.903,70.047,59.186,59.33,7.785,7.785,7.605,7.605
1009,2,PBE1PBE,6-311++G**,2,2,69.903,70.047,59.186,59.33,6.619,7.139,6.439,6.959
1010,2,PBE1PBE,6-311++G**,2,3,69.903,70.047,59.186,59.33,5.763,5.784,5.583,5.604
1011,2,PBE1PBE,6-311++G**,2,4,69.903,70.047,59.186,59.33,5.562,6.657,5.382,6.477
1012,2,PBE1PBE,6-311++G**,2,6,69.903,70.047,59.186,59.33,4.784,6.603,4.604,6.423
1013,2,PBE1PBE,6-311++G**,2,8,69.903,70.047,59.186,59.33,4.648,6.555,4.468,6.375
1014,2,PBE1PBE,6-311++G**,2,10,69.903,70.047,59.186,59.33,4.254,7.018,4.074,6.838
1015,2,PBE1PBE,6-311++G**,2,12,69.903,70.047,59.186,59.33,4.095,6.468,3.915,6.288
1016,2,PBE1PBE,6-311++G**,3,1,70.85,72.328,60.133,61.611,7.785,7.785,7.605,7.605
1017,2,PBE1PBE,6-311++G**,3,2,70.85,72.328,60.133,61.611,6.619,7.139,6.439,6.959
1018,2,PBE1PBE,6-311++G**,3,3,70.85,72.328,60.133,61.611,5.763,5.784,5.583,5.604
1019,2,PBE1PBE,6-311++G**,3,4,70.85,72.328,60.133,61.611,5.562,6.657,5.382,6.477
1020,2,PBE1PBE,6-311++G**,3,6,70.85,72.328,60.133,61.611,4.784,6.603,4.604,6.423
1021,2,PBE1PBE,6-311++G**,3,8,70.85,72.328,60.133,61.611,4.648,6.555,4.468,6.375
1022,2,PBE1PBE,6-311++G**,3,10,70.85,72.328,60.133,61.611,4.254,7.018,4.074,6.838
1023,2,PBE1PBE,6-311++G**,3,12,70.85,72.328,60.133,61.611,4.095,6.468,3.915,6.288
1024,2,PBE1PBE,6-311++G**,4,1,69.513,70.993,58.796,60.276,7.785,7.785,7.605,7.605
1025,2,PBE1PBE,6-311++G**,4,2,69.513,70.993,58.796,60.276,6.619,7.139,6.439,6.959
1026,2,PBE1PBE,6-311++G**,4,3,69.513,70.993,58.796,60.276,5.763,5.784,5.583,5.604
1027,2,PBE1PBE,6-311++G**,4,4,69.513,70.993,58.796,60.276,5.562,6.657,5.382,6.477
1028,2,PBE1PBE,6-311++G**,4,6,69.513,70.993,58.796,60.276,4.784,6.603,4.604,6.423
1029,2,PBE1PBE,6-311++G**,4,8,69.513,70.993,58.796,60.276,4.648,6.555,4.468,6.375
1030,2,PBE1PBE,6-311++G**,4,10,69.513,70.993,58.796,60.276,4.254,7.018,4.074,6.838
1031,2,PBE1PBE,6-311++G**,4,12,69.513,70.993,58.796,60.276,4.095,6.468,3.915,6.288
1032,2,PBE1PBE,6-311++G**,6,1,70.228,71.986,59.511,61.269,7.785,7.785,7.605,7.605
1033,2,PBE1PBE,6-311++G**,6,2,70.228,71.986,59.511,61.269,6.619,7.139,6.439,6.959
1034,2,PBE1PBE,6-311++G**,6,3,70.228,71.986,59.511,61.269,5.763,5.784,5.583,5.604
1035,2,PBE1PBE,6-311++G**,6,4,70.228,71.986,59.511,61.269,5.562,6.657,5.382,6.477
1036,2,PBE1PBE,6-311++G**,6,6,70.228,71.986,59.511,61.269,4.784,6.603,4.604,6.423
1037,2,PBE1PBE,6-311++G**,6,8,70.228,71.986,59.511,61.269,4.648,6.555,4.468,6.375
1038,2,PBE1PBE,6-311++G**,6,10,70.228,71.986,59.511,61.269,4.254,7.018,4.074,6.838
1039,2,PBE1PBE,6-311++G**,6,12,70.228,71.986,59.511,61.269,4.095,6.468,3.915,6.288
1040,3,PBE1PBE,6-311++G**,1,1,69.023,69.023,59.099,59.099,7.913,7.913,7.547,7.547
1041,3,PBE1PBE,6-311++G**,1,2,69.023,69.023,59.099,59.099,6.747,7.267,6.381,6.901
1042,3,PBE1PBE,6-311++G**,1,3,69.023,69.023,59.099,59.099,5.891,5.912,5.525,5.546
1043,3,PBE1PBE,6-311++G**,1,4,69.023,69.023,59.099,59.099,5.69,6.785,5.324,6.419
1044,3,PBE1PBE,6-311++G**,1,6,69.023,69.023,59.099,59.099,4.912,6.731,4.546,6.365
1045,3,PBE1PBE,6-311++G**,1,8,69.023,69.023,59.099,59.099,4.776,6.683,4.41,6.317
1046,3,PBE1PBE,6-311++G**,1,10,69.023,69.023,59.099,59.099,4.382,7.146,4.016,6.78
1047,3,PBE1PBE,6-311++G**,1,12,69.023,69.023,59.099,59.099,4.223,6.596,3.857,6.23
1048,3,PBE1PBE,6-311++G**,2,1,69.308,69.452,59.384,59.528,7.913,7.913,7.547,7.547
1049,3,PBE1PBE,6-311++G**,2,2,69.308,69.452,59.384,59.528,6.747,7.267,6.381,6.901
1050,3,PBE1PBE,6-311++G**,2,3,69.308,69.452,59.384,59.528,5.891,5.912,5.525,5.546
1051,3,PBE1PBE,6-311++G**,2,4,69.308,69.452,59.384,59.528,5.69,6.785,5.324,6.419
1052,3,PBE1PBE,6-311++G**,2,6,69.308,69.452,59.384,59.528,4.912,6.731,4.546,6.365
1053,3,PBE1PBE,6-311++G**,2,8,69.308,69.452,59.384,59.528,4.776,6.683,4.41,6.317
1054,3,PBE1PBE,6-311++G**,2,10,69.308,69.452,59.384,59.528,4.382,7.146,4.016,6.78
1055,3,PBE1PBE,6-311++G**,2,12,69.308,69.452,59.384,59.528,4.223,6.596,3.857,6.23
1056,3,PBE1PBE,6-311++G**,3,1,70.255,71.733,60.331,61.809,7.913,7.913,7.547,7.547
1057,3,PBE1PBE,6-311++G**,3,2,70.255,71.733,60.331,61.809,6.747,7.267,6.381,6.901
1058,3,PBE1PBE,6-311++G**,3,3,70.255,71.733,60.331,61.809,5.891,5.912,5.525,5.546
1059,3,PBE1PBE,6-311++G**,3,4,70.255,71.733,60.331,61.809,5.69,6.785,5.324,6.419
1060,3,PBE1PBE,6-311++G**,3,6,70.255,71.733,60.331,61.809,4.912,6.731,4.546,6.365
1061,3,PBE1PBE,6-311++G**,3,8,70.255,71.733,60.331,61.809,4.776,6.683,4.41,6.317
1062,3,PBE1PBE,6-311++G**,3,10,70.255,71.733,60.331,61.809,4.382,7.146,4.016,6.78
1063,3,PBE1PBE,6-311++G**,3,12,70.255,71.733,60.331,61.809,4.223,6.596,3.857,6.23
1064,3,PBE1PBE,6-311++G**,4,1,68.918,70.398,58.994,60.474,7.913,7.913,7.547,7.547
1065,3,PBE1PBE,6-311++G**,4,2,68.918,70.398,58.994,60.474,6.747,7.267,6.381,6.901
1066,3,PBE1PBE,6-311++G**,4,3,68.918,70.398,58.994,60.474,5.891,5.912,5.525,5.546
1067,3,PBE1PBE,6-311++G**,4,4,68.918,70.398,58.994,60.474,5.69,6.785,5.324,6.419
1068,3,PBE1PBE,6-311++G**,4,6,68.918,70.398,58.994,60.474,4.912,6.731,4.546,6.365
1069,3,PBE1PBE,6-311++G**,4,8,68.918,70.398,58.994,60.474,4.776,6.683,4.41,6.317
1070,3,PBE1PBE,6-311++G**,4,10,68.918,70.398,58.994,60.474,4.382,7.146,4.016,6.78
1071,3,PBE1PBE,6-311++G**,4,12,68.918,70.398,58.994,60.474,4.223,6.596,3.857,6.23
1072,3,PBE1PBE,6-311++G**,6,1,69.633,71.391,59.709,61.467,7.913,7.913,7.547,7.547
1073,3,PBE1PBE,6-311++G**,6,2,69.633,71.391,59.709,61.467,6.747,7.267,6.381,6.901
1074,3,PBE1PBE,6-311++G**,6,3,69.633,71.391,59.709,61.467,5.891,5.912,5.525,5.546
1075,3,PBE1PBE,6-311++G**,6,4,69.633,71.391,59.709,61.467,5.69,6.785,5.324,6.419
1076,3,PBE1PBE,6-311++G**,6,6,69.633,71.391,59.709,61.467,4.912,6.731,4.546,6.365
1077,3,PBE1PBE,6-311++G**,6,8,69.633,71.391,59.709,61.467,4.776,6.683,4.41,6.317
1078,3,PBE1PBE,6-311++G**,6,10,69.633,71.391,59.709,61.467,4.382,7.146,4.016,6.78
1079,3,PBE1PBE,6-311++G**,6,12,69.633,71.391,59.709,61.467,4.223,6.596,3.857,6.23
1080,4,PBE1PBE,6-311++G**,1,1,70.491,70.491,59.873,59.873,7.867,7.867,7.683,7.683
1081,4,PBE1PBE,6-311++G**,1,2,70.491,70.491,59.873,59.873,6.701,7.221,6.517,7.037
1082,4,PBE1PBE,6-311++G**,1,3,70.491,70.491,59.873,59.873,5.845,5.866,5.661,5.682
1083,4,PBE1PBE,6-311++G**,1,4,70.491,70.491,59.873,59.873,5.644,6.739,5.46,6.555
1084,4,PBE1PBE,6-311++G**,1,6,70.491,70.491,59.873,59.873,4.866,6.685,4.682,6.501
1085,4,PBE1PBE,6-311++G**,1,8,70.491,70.491,59.873,59.873,4.73,6.637,4.546,6.453
1086,4,PBE1PBE,6-311++G**,1,10,70.491,70.491,59.873,59.873,4.336,7.1,4.152,6.916
1087,4,PBE1PBE,6-311++G**,1,12,70.491,70.491,59.873,59.873,4.177,6.55,3.993,6.366
1088,4,PBE1PBE,6-311++G**,2,1,70.776,70.92,60.158,60.302,7.867,7.867,7.683,7.683
1089,4,PBE1PBE,6-311++G**,2,2,70.776,70.92,60.158,60.302,6.701,7.221,6.517,7.037
1090,4,PBE1PBE,6-311++G**,2,3,70.776,70.92,60.158,60.302,5.845,5.866,5.661,5.682
1091,4,PBE1PBE,6-311++G**,2,4,70.776,70.92,60.158,60.302,5.644,6.739,5.46,6.555
1092,4,PBE1PBE,6-311++G**,2,6,70.776,70.92,60.158,60.302,4.866,6.685,4.682,6.501
1093,4,PBE1PBE,6-311++G**,2,8,70.776,70.92,60.158,60.302,4.73,6.637,4.546,6.453
1094,4,PBE1PBE,6-311++G**,2,10,70.776,70.92,60.158,60.302,4.336,7.1,4.152,6.916
1095,4,PBE1PBE,6-311++G**,2,12,70.776,70.92,60.158,60.302,4.177,6.55,3.993,6.366
1096,4,PBE1PBE,6-311++G**,3,1,71.723,73.201,61.105,62.583,7.867,7.867,7.683,7.683
1097,4,PBE1PBE,6-311++G**,3,2,71.723,73.201,61.105,62.583,6.701,7.221,6.517,7.037
