structure,conf,functional,basis_set,gibbs,atom,nucleus,shift,weight,weighted_shift
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,34,h,1.842,0.1083,0.1996
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,35,h,1.068,0.1083,0.1157
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,36,h,5.61,0.1083,0.6078
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,37,h,5.713,0.1083,0.6189
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,38,h,4.719,0.1083,0.5113
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,39,h,3.843,0.1083,0.4164
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,40,h,3.752,0.1083,0.4065
2,8,B3LYP,"6-311+G(2d, p)",-967274.44,41,h,3.972,0.1083,0.4303
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,1,c,61.529,0.08853,5.447
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,3,c,75.21,0.08853,6.658
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,4,c,76.583,0.08853,6.78
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,5,c,80.494,0.08853,7.126
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,7,c,177.708,0.08853,15.73
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,10,c,28.422,0.08853,2.516
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,11,c,29.371,0.08853,2.6
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,13,c,56.119,0.08853,4.968
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,14,c,179.28,0.08853,15.87
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,16,c,138.113,0.08853,12.23
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,17,c,129.069,0.08853,11.43
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,18,c,140.826,0.08853,12.47
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,19,c,140.306,0.08853,12.42
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,20,c,129.015,0.08853,11.42
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,21,c,137.679,0.08853,12.19
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,22,h,8.146,0.08853,0.7211
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,23,h,8.091,0.08853,0.7163
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,24,h,8.097,0.08853,0.7168
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,25,h,8.145,0.08853,0.7211
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,26,c,175.728,0.08853,15.56
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,28,c,175.765,0.08853,15.56
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,30,h,1.49,0.08853,0.1319
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,31,h,2.019,0.08853,0.1788
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,32,h,1.657,0.08853,0.1467
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,33,h,1.429,0.08853,0.1265
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,34,h,1.8,0.08853,0.1594
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,35,h,1.155,0.08853,0.1022
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,36,h,5.574,0.08853,0.4934
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,37,h,5.691,0.08853,0.5039
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,38,h,4.649,0.08853,0.4116
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,39,h,3.812,0.08853,0.3375
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,40,h,3.963,0.08853,0.3508
2,9,B3LYP,"6-311+G(2d, p)",-967274.238,41,h,3.725,0.08853,0.3297
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,1,c,61.529,0.08799,5.414
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,3,c,75.209,0.08799,6.617
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,4,c,76.582,0.08799,6.738
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,5,c,80.494,0.08799,7.082
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,7,c,177.708,0.08799,15.64
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,10,c,28.422,0.08799,2.501
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,11,c,29.37,0.08799,2.584
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,13,c,56.119,0.08799,4.938
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,14,c,179.279,0.08799,15.77
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,16,c,137.68,0.08799,12.11
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,17,c,129.015,0.08799,11.35
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,18,c,140.306,0.08799,12.35
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,19,c,140.826,0.08799,12.39
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,20,c,129.068,0.08799,11.36
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,21,c,138.113,0.08799,12.15
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,22,h,8.145,0.08799,0.7167
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,23,h,8.097,0.08799,0.7124
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,24,h,8.091,0.08799,0.7119
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,25,h,8.146,0.08799,0.7167
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,26,c,175.765,0.08799,15.47
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,28,c,175.729,0.08799,15.46
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,30,h,1.657,0.08799,0.1458
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,31,h,1.49,0.08799,0.1311
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,32,h,2.02,0.08799,0.1777
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,33,h,1.429,0.08799,0.1257
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,34,h,1.8,0.08799,0.1584
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,35,h,1.155,0.08799,0.1016
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,36,h,5.573,0.08799,0.4904
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,37,h,5.691,0.08799,0.5008
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,38,h,4.65,0.08799,0.4091
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,39,h,3.962,0.08799,0.3486
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,40,h,3.725,0.08799,0.3277
2,10,B3LYP,"6-311+G(2d, p)",-967274.232,41,h,3.812,0.08799,0.3354
2,1,wB97X,Def2TZVP,-967108.524,1,c,61.322,8.377e-05,0.005137
2,1,wB97X,Def2TZVP,-967108.524,3,c,70.58,8.377e-05,0.005912
2,1,wB97X,Def2TZVP,-967108.524,4,c,67.041,8.377e-05,0.005616
2,1,wB97X,Def2TZVP,-967108.524,5,c,68.201,8.377e-05,0.005713
2,1,wB97X,Def2TZVP,-967108.524,7,c,176.926,8.377e-05,0.01482
2,1,wB97X,Def2TZVP,-967108.524,10,c,35.131,8.377e-05,0.002943
2,1,wB97X,Def2TZVP,-967108.524,11,c,30.147,8.377e-05,0.002525
2,1,wB97X,Def2TZVP,-967108.524,13,c,58.417,8.377e-05,0.004893
2,1,wB97X,Def2TZVP,-967108.524,14,c,178.999,8.377e-05,0.01499
2,1,wB97X,Def2TZVP,-967108.524,16,c,139.38,8.377e-05,0.01168
2,1,wB97X,Def2TZVP,-967108.524,17,c,131.445,8.377e-05,0.01101
2,1,wB97X,Def2TZVP,-967108.524,18,c,142.136,8.377e-05,0.01191
2,1,wB97X,Def2TZVP,-967108.524,19,c,142.707,8.377e-05,0.01195
2,1,wB97X,Def2TZVP,-967108.524,20,c,131.372,8.377e-05,0.011
2,1,wB97X,Def2TZVP,-967108.524,21,c,140.542,8.377e-05,0.01177
2,1,wB97X,Def2TZVP,-967108.524,22,h,8.36,8.377e-05,0.0007003
2,1,wB97X,Def2TZVP,-967108.524,23,h,8.259,8.377e-05,0.0006919
2,1,wB97X,Def2TZVP,-967108.524,24,h,8.278,8.377e-05,0.0006934
2,1,wB97X,Def2TZVP,-967108.524,25,h,8.362,8.377e-05,0.0007005
2,1,wB97X,Def2TZVP,-967108.524,26,c,177.243,8.377e-05,0.01485
2,1,wB97X,Def2TZVP,-967108.524,28,c,177.113,8.377e-05,0.01484
2,1,wB97X,Def2TZVP,-967108.524,30,h,1.481,8.377e-05,0.000124
2,1,wB97X,Def2TZVP,-967108.524,31,h,2.953,8.377e-05,0.0002474
2,1,wB97X,Def2TZVP,-967108.524,32,h,1.403,8.377e-05,0.0001175
2,1,wB97X,Def2TZVP,-967108.524,33,h,1.586,8.377e-05,0.0001329
2,1,wB97X,Def2TZVP,-967108.524,34,h,1.555,8.377e-05,0.0001302
2,1,wB97X,Def2TZVP,-967108.524,35,h,1.279,8.377e-05,0.0001072
2,1,wB97X,Def2TZVP,-967108.524,36,h,5.568,8.377e-05,0.0004664
2,1,wB97X,Def2TZVP,-967108.524,37,h,5.576,8.377e-05,0.0004671
2,1,wB97X,Def2TZVP,-967108.524,38,h,4.991,8.377e-05,0.0004181
2,1,wB97X,Def2TZVP,-967108.524,39,h,4.069,8.377e-05,0.0003408
2,1,wB97X,Def2TZVP,-967108.524,40,h,4.043,8.377e-05,0.0003387
2,1,wB97X,Def2TZVP,-967108.524,41,h,3.915,8.377e-05,0.0003279
2,2,wB97X,Def2TZVP,-967108.54,1,c,61.325,8.516e-05,0.005222
2,2,wB97X,Def2TZVP,-967108.54,3,c,70.584,8.516e-05,0.006011
2,2,wB97X,Def2TZVP,-967108.54,4,c,67.043,8.516e-05,0.005709
2,2,wB97X,Def2TZVP,-967108.54,5,c,68.195,8.516e-05,0.005807
2,2,wB97X,Def2TZVP,-967108.54,7,c,176.929,8.516e-05,0.01507
2,2,wB97X,Def2TZVP,-967108.54,10,c,35.133,8.516e-05,0.002992
2,2,wB97X,Def2TZVP,-967108.54,11,c,30.148,8.516e-05,0.002567
2,2,wB97X,Def2TZVP,-967108.54,13,c,58.419,8.516e-05,0.004975
2,2,wB97X,Def2TZVP,-967108.54,14,c,179.002,8.516e-05,0.01524
2,2,wB97X,Def2TZVP,-967108.54,16,c,140.541,8.516e-05,0.01197
2,2,wB97X,Def2TZVP,-967108.54,17,c,131.374,8.516e-05,0.01119
2,2,wB97X,Def2TZVP,-967108.54,18,c,142.712,8.516e-05,0.01215
2,2,wB97X,Def2TZVP,-967108.54,19,c,142.14,8.516e-05,0.0121
2,2,wB97X,Def2TZVP,-967108.54,20,c,131.445,8.516e-05,0.01119
2,2,wB97X,Def2TZVP,-967108.54,21,c,139.378,8.516e-05,0.01187
2,2,wB97X,Def2TZVP,-967108.54,22,h,8.362,8.516e-05,0.0007121
2,2,wB97X,Def2TZVP,-967108.54,23,h,8.278,8.516e-05,0.0007049
2,2,wB97X,Def2TZVP,-967108.54,24,h,8.259,8.516e-05,0.0007033
2,2,wB97X,Def2TZVP,-967108.54,25,h,8.36,8.516e-05,0.000712
2,2,wB97X,Def2TZVP,-967108.54,26,c,177.112,8.516e-05,0.01508
2,2,wB97X,Def2TZVP,-967108.54,28,c,177.244,8.516e-05,0.01509
2,2,wB97X,Def2TZVP,-967108.54,30,h,2.952,8.516e-05,0.0002514
2,2,wB97X,Def2TZVP,-967108.54,31,h,1.403,8.516e-05,0.0001195
2,2,wB97X,Def2TZVP,-967108.54,32,h,1.481,8.516e-05,0.0001261
2,2,wB97X,Def2TZVP,-967108.54,33,h,1.586,8.516e-05,0.0001351
2,2,wB97X,Def2TZVP,-967108.54,34,h,1.555,8.516e-05,0.0001324
2,2,wB97X,Def2TZVP,-967108.54,35,h,1.279,8.516e-05,0.0001089
2,2,wB97X,Def2TZVP,-967108.54,36,h,5.568,8.516e-05,0.0004742
2,2,wB97X,Def2TZVP,-967108.54,37,h,5.576,8.516e-05,0.0004748
2,2,wB97X,Def2TZVP,-967108.54,38,h,4.991,8.516e-05,0.000425
2,2,wB97X,Def2TZVP,-967108.54,39,h,4.069,8.516e-05,0.0003465
2,2,wB97X,Def2TZVP,-967108.54,40,h,4.043,8.516e-05,0.0003443
2,2,wB97X,Def2TZVP,-967108.54,41,h,3.914,8.516e-05,0.0003333
2,3,wB97X,Def2TZVP,-967115.885,1,c,61.359,0.1318,8.088
2,3,wB97X,Def2TZVP,-967115.885,3,c,70.246,0.1318,9.259
2,3,wB97X,Def2TZVP,-967115.885,4,c,71.805,0.1318,9.465
2,3,wB97X,Def2TZVP,-967115.885,5,c,68.832,0.1318,9.073
2,3,wB97X,Def2TZVP,-967115.885,7,c,176.937,0.1318,23.32
2,3,wB97X,Def2TZVP,-967115.885,10,c,35.844,0.1318,4.725
2,3,wB97X,Def2TZVP,-967115.885,11,c,29.994,0.1318,3.953
2,3,wB97X,Def2TZVP,-967115.885,13,c,55.188,0.1318,7.274
2,3,wB97X,Def2TZVP,-967115.885,14,c,179.972,0.1318,23.72
2,3,wB97X,Def2TZVP,-967115.885,16,c,139.52,0.1318,18.39
2,3,wB97X,Def2TZVP,-967115.885,17,c,131.385,0.1318,17.32
2,3,wB97X,Def2TZVP,-967115.885,18,c,142.138,0.1318,18.74
2,3,wB97X,Def2TZVP,-967115.885,19,c,142.637,0.1318,18.8
2,3,wB97X,Def2TZVP,-967115.885,20,c,131.43,0.1318,17.32
2,3,wB97X,Def2TZVP,-967115.885,21,c,140.599,0.1318,18.53
2,3,wB97X,Def2TZVP,-967115.885,22,h,8.36,0.1318,1.102
2,3,wB97X,Def2TZVP,-967115.885,23,h,8.257,0.1318,1.088
2,3,wB97X,Def2TZVP,-967115.885,24,h,8.271,0.1318,1.09
2,3,wB97X,Def2TZVP,-967115.885,25,h,8.36,0.1318,1.102
2,3,wB97X,Def2TZVP,-967115.885,26,c,177.417,0.1318,23.39
2,3,wB97X,Def2TZVP,-967115.885,28,c,176.916,0.1318,23.32
2,3,wB97X,Def2TZVP,-967115.885,30,h,1.404,0.1318,0.185
2,3,wB97X,Def2TZVP,-967115.885,31,h,2.907,0.1318,0.3832
2,3,wB97X,Def2TZVP,-967115.885,32,h,1.337,0.1318,0.1762
2,3,wB97X,Def2TZVP,-967115.885,33,h,1.522,0.1318,0.2006
2,3,wB97X,Def2TZVP,-967115.885,34,h,1.215,0.1318,0.1602
2,3,wB97X,Def2TZVP,-967115.885,35,h,1.504,0.1318,0.1983
2,3,wB97X,Def2TZVP,-967115.885,36,h,5.578,0.1318,0.7352
2,3,wB97X,Def2TZVP,-967115.885,37,h,5.575,0.1318,0.7348
2,3,wB97X,Def2TZVP,-967115.885,38,h,4.545,0.1318,0.5991
2,3,wB97X,Def2TZVP,-967115.885,39,h,3.858,0.1318,0.5085
2,3,wB97X,Def2TZVP,-967115.885,40,h,3.746,0.1318,0.4938
2,3,wB97X,Def2TZVP,-967115.885,41,h,3.742,0.1318,0.4932
2,4,wB97X,Def2TZVP,-967115.887,1,c,61.359,0.132,8.102
2,4,wB97X,Def2TZVP,-967115.887,3,c,70.246,0.132,9.276
2,4,wB97X,Def2TZVP,-967115.887,4,c,71.805,0.132,9.481
2,4,wB97X,Def2TZVP,-967115.887,5,c,68.83,0.132,9.089
2,4,wB97X,Def2TZVP,-967115.887,7,c,176.936,0.132,23.36
2,4,wB97X,Def2TZVP,-967115.887,10,c,35.844,0.132,4.733
2,4,wB97X,Def2TZVP,-967115.887,11,c,29.993,0.132,3.96
2,4,wB97X,Def2TZVP,-967115.887,13,c,55.189,0.132,7.287
2,4,wB97X,Def2TZVP,-967115.887,14,c,179.972,0.132,23.76
2,4,wB97X,Def2TZVP,-967115.887,16,c,140.598,0.132,18.57
2,4,wB97X,Def2TZVP,-967115.887,17,c,131.43,0.132,17.35
2,4,wB97X,Def2TZVP,-967115.887,18,c,142.638,0.132,18.83
2,4,wB97X,Def2TZVP,-967115.887,19,c,142.138,0.132,18.77
2,4,wB97X,Def2TZVP,-967115.887,20,c,131.384,0.132,17.35
2,4,wB97X,Def2TZVP,-967115.887,21,c,139.52,0.132,18.42
2,4,wB97X,Def2TZVP,-967115.887,22,h,8.36,0.132,1.104
2,4,wB97X,Def2TZVP,-967115.887,23,h,8.271,0.132,1.092
2,4,wB97X,Def2TZVP,-967115.887,24,h,8.257,0.132,1.09
2,4,wB97X,Def2TZVP,-967115.887,25,h,8.36,0.132,1.104
2,4,wB97X,Def2TZVP,-967115.887,26,c,176.916,0.132,23.36
2,4,wB97X,Def2TZVP,-967115.887,28,c,177.417,0.132,23.43
2,4,wB97X,Def2TZVP,-967115.887,30,h,1.336,0.132,0.1765
2,4,wB97X,Def2TZVP,-967115.887,31,h,1.404,0.132,0.1854
2,4,wB97X,Def2TZVP,-967115.887,32,h,2.907,0.132,0.3839
2,4,wB97X,Def2TZVP,-967115.887,33,h,1.522,0.132,0.2009
2,4,wB97X,Def2TZVP,-967115.887,34,h,1.216,0.132,0.1605
2,4,wB97X,Def2TZVP,-967115.887,35,h,1.504,0.132,0.1986
2,4,wB97X,Def2TZVP,-967115.887,36,h,5.578,0.132,0.7366
2,4,wB97X,Def2TZVP,-967115.887,37,h,5.575,0.132,0.7361
2,4,wB97X,Def2TZVP,-967115.887,38,h,4.545,0.132,0.6002
2,4,wB97X,Def2TZVP,-967115.887,39,h,3.858,0.132,0.5094
2,4,wB97X,Def2TZVP,-967115.887,40,h,3.746,0.132,0.4946
2,4,wB97X,Def2TZVP,-967115.887,41,h,3.742,0.132,0.4941
2,5,wB97X,Def2TZVP,-967115.546,1,c,61.166,0.09391,5.744
2,5,wB97X,Def2TZVP,-967115.546,3,c,70.367,0.09391,6.608
2,5,wB97X,Def2TZVP,-967115.546,4,c,73.491,0.09391,6.901
2,5,wB97X,Def2TZVP,-967115.546,5,c,68.553,0.09391,6.438
2,5,wB97X,Def2TZVP,-967115.546,7,c,176.942,0.09391,16.62
2,5,wB97X,Def2TZVP,-967115.546,10,c,36.154,0.09391,3.395
2,5,wB97X,Def2TZVP,-967115.546,11,c,30.131,0.09391,2.83
2,5,wB97X,Def2TZVP,-967115.546,13,c,55.327,0.09391,5.196
2,5,wB97X,Def2TZVP,-967115.546,14,c,179.266,0.09391,16.83
2,5,wB97X,Def2TZVP,-967115.546,16,c,140.523,0.09391,13.2
2,5,wB97X,Def2TZVP,-967115.546,17,c,131.579,0.09391,12.36
2,5,wB97X,Def2TZVP,-967115.546,18,c,142.831,0.09391,13.41
2,5,wB97X,Def2TZVP,-967115.546,19,c,142.262,0.09391,13.36
2,5,wB97X,Def2TZVP,-967115.546,20,c,131.28,0.09391,12.33
2,5,wB97X,Def2TZVP,-967115.546,21,c,139.42,0.09391,13.09
2,5,wB97X,Def2TZVP,-967115.546,22,h,8.364,0.09391,0.7854
2,5,wB97X,Def2TZVP,-967115.546,23,h,8.269,0.09391,0.7766
2,5,wB97X,Def2TZVP,-967115.546,24,h,8.255,0.09391,0.7753
2,5,wB97X,Def2TZVP,-967115.546,25,h,8.36,0.09391,0.7851
2,5,wB97X,Def2TZVP,-967115.546,26,c,176.81,0.09391,16.6
2,5,wB97X,Def2TZVP,-967115.546,28,c,177.417,0.09391,16.66
2,5,wB97X,Def2TZVP,-967115.546,30,h,1.416,0.09391,0.1329
2,5,wB97X,Def2TZVP,-967115.546,31,h,2.878,0.09391,0.2702
2,5,wB97X,Def2TZVP,-967115.546,32,h,1.315,0.09391,0.1235
2,5,wB97X,Def2TZVP,-967115.546,33,h,1.521,0.09391,0.1429
2,5,wB97X,Def2TZVP,-967115.546,34,h,1.162,0.09391,0.1091
2,5,wB97X,Def2TZVP,-967115.546,35,h,1.486,0.09391,0.1396
2,5,wB97X,Def2TZVP,-967115.546,36,h,5.548,0.09391,0.521
2,5,wB97X,Def2TZVP,-967115.546,37,h,5.45,0.09391,0.5118
2,5,wB97X,Def2TZVP,-967115.546,38,h,4.525,0.09391,0.4249
2,5,wB97X,Def2TZVP,-967115.546,39,h,3.804,0.09391,0.3572
2,5,wB97X,Def2TZVP,-967115.546,40,h,3.79,0.09391,0.3559
2,5,wB97X,Def2TZVP,-967115.546,41,h,3.796,0.09391,0.3564
2,6,wB97X,Def2TZVP,-967115.538,1,c,61.167,0.09318,5.7
2,6,wB97X,Def2TZVP,-967115.538,3,c,70.367,0.09318,6.557
2,6,wB97X,Def2TZVP,-967115.538,4,c,73.491,0.09318,6.848
2,6,wB97X,Def2TZVP,-967115.538,5,c,68.553,0.09318,6.388
2,6,wB97X,Def2TZVP,-967115.538,7,c,176.941,0.09318,16.49
2,6,wB97X,Def2TZVP,-967115.538,10,c,36.153,0.09318,3.369
2,6,wB97X,Def2TZVP,-967115.538,11,c,30.133,0.09318,2.808
2,6,wB97X,Def2TZVP,-967115.538,13,c,55.328,0.09318,5.156
2,6,wB97X,Def2TZVP,-967115.538,14,c,179.267,0.09318,16.7
2,6,wB97X,Def2TZVP,-967115.538,16,c,139.42,0.09318,12.99
2,6,wB97X,Def2TZVP,-967115.538,17,c,131.281,0.09318,12.23
2,6,wB97X,Def2TZVP,-967115.538,18,c,142.263,0.09318,13.26
2,6,wB97X,Def2TZVP,-967115.538,19,c,142.83,0.09318,13.31
2,6,wB97X,Def2TZVP,-967115.538,20,c,131.578,0.09318,12.26
2,6,wB97X,Def2TZVP,-967115.538,21,c,140.524,0.09318,13.09
2,6,wB97X,Def2TZVP,-967115.538,22,h,8.36,0.09318,0.779
2,6,wB97X,Def2TZVP,-967115.538,23,h,8.255,0.09318,0.7693
2,6,wB97X,Def2TZVP,-967115.538,24,h,8.269,0.09318,0.7706
2,6,wB97X,Def2TZVP,-967115.538,25,h,8.364,0.09318,0.7794
2,6,wB97X,Def2TZVP,-967115.538,26,c,177.414,0.09318,16.53
2,6,wB97X,Def2TZVP,-967115.538,28,c,176.809,0.09318,16.48
2,6,wB97X,Def2TZVP,-967115.538,30,h,1.416,0.09318,0.1319
2,6,wB97X,Def2TZVP,-967115.538,31,h,2.878,0.09318,0.2682
2,6,wB97X,Def2TZVP,-967115.538,32,h,1.315,0.09318,0.1225
2,6,wB97X,Def2TZVP,-967115.538,33,h,1.521,0.09318,0.1417
2,6,wB97X,Def2TZVP,-967115.538,34,h,1.161,0.09318,0.1082
2,6,wB97X,Def2TZVP,-967115.538,35,h,1.486,0.09318,0.1385
2,6,wB97X,Def2TZVP,-967115.538,36,h,5.548,0.09318,0.517
2,6,wB97X,Def2TZVP,-967115.538,37,h,5.45,0.09318,0.5078
2,6,wB97X,Def2TZVP,-967115.538,38,h,4.525,0.09318,0.4216
2,6,wB97X,Def2TZVP,-967115.538,39,h,3.796,0.09318,0.3537
2,6,wB97X,Def2TZVP,-967115.538,40,h,3.804,0.09318,0.3544
2,6,wB97X,Def2TZVP,-967115.538,41,h,3.79,0.09318,0.3532
2,7,wB97X,Def2TZVP,-967115.999,1,c,58.06,0.1477,8.574
2,7,wB97X,Def2TZVP,-967115.999,3,c,67.366,0.1477,9.948
2,7,wB97X,Def2TZVP,-967115.999,4,c,73.711,0.1477,10.89
2,7,wB97X,Def2TZVP,-967115.999,5,c,66.724,0.1477,9.853
2,7,wB97X,Def2TZVP,-967115.999,7,c,179.375,0.1477,26.49
2,7,wB97X,Def2TZVP,-967115.999,10,c,29.295,0.1477,4.326
2,7,wB97X,Def2TZVP,-967115.999,11,c,30.038,0.1477,4.436
2,7,wB97X,Def2TZVP,-967115.999,13,c,55.548,0.1477,8.203
2,7,wB97X,Def2TZVP,-967115.999,14,c,179.371,0.1477,26.49
2,7,wB97X,Def2TZVP,-967115.999,16,c,140.391,0.1477,20.73
2,7,wB97X,Def2TZVP,-967115.999,17,c,131.389,0.1477,19.4
2,7,wB97X,Def2TZVP,-967115.999,18,c,142.839,0.1477,21.09
2,7,wB97X,Def2TZVP,-967115.999,19,c,142.321,0.1477,21.02
2,7,wB97X,Def2TZVP,-967115.999,20,c,131.358,0.1477,19.4
2,7,wB97X,Def2TZVP,-967115.999,21,c,139.386,0.1477,20.58
2,7,wB97X,Def2TZVP,-967115.999,22,h,8.337,0.1477,1.231
2,7,wB97X,Def2TZVP,-967115.999,23,h,8.256,0.1477,1.219
2,7,wB97X,Def2TZVP,-967115.999,24,h,8.236,0.1477,1.216
2,7,wB97X,Def2TZVP,-967115.999,25,h,8.349,0.1477,1.233
2,7,wB97X,Def2TZVP,-967115.999,26,c,176.929,0.1477,26.13
2,7,wB97X,Def2TZVP,-967115.999,28,c,177.145,0.1477,26.16
2,7,wB97X,Def2TZVP,-967115.999,30,h,1.973,0.1477,0.2913
2,7,wB97X,Def2TZVP,-967115.999,31,h,1.645,0.1477,0.2429
2,7,wB97X,Def2TZVP,-967115.999,32,h,1.494,0.1477,0.2206
2,7,wB97X,Def2TZVP,-967115.999,33,h,1.403,0.1477,0.2072
2,7,wB97X,Def2TZVP,-967115.999,34,h,1.746,0.1477,0.2579
2,7,wB97X,Def2TZVP,-967115.999,35,h,1.003,0.1477,0.1481
2,7,wB97X,Def2TZVP,-967115.999,36,h,5.508,0.1477,0.8134
2,7,wB97X,Def2TZVP,-967115.999,37,h,5.255,0.1477,0.7761
2,7,wB97X,Def2TZVP,-967115.999,38,h,4.502,0.1477,0.6648
2,7,wB97X,Def2TZVP,-967115.999,39,h,3.743,0.1477,0.5527
2,7,wB97X,Def2TZVP,-967115.999,40,h,3.788,0.1477,0.5594
2,7,wB97X,Def2TZVP,-967115.999,41,h,3.885,0.1477,0.5737
2,8,wB97X,Def2TZVP,-967115.999,1,c,58.06,0.1477,8.574
2,8,wB97X,Def2TZVP,-967115.999,3,c,67.366,0.1477,9.948
2,8,wB97X,Def2TZVP,-967115.999,4,c,73.711,0.1477,10.89
2,8,wB97X,Def2TZVP,-967115.999,5,c,66.724,0.1477,9.853
2,8,wB97X,Def2TZVP,-967115.999,7,c,179.375,0.1477,26.49
2,8,wB97X,Def2TZVP,-967115.999,10,c,29.295,0.1477,4.326
2,8,wB97X,Def2TZVP,-967115.999,11,c,30.038,0.1477,4.436
2,8,wB97X,Def2TZVP,-967115.999,13,c,55.548,0.1477,8.203
2,8,wB97X,Def2TZVP,-967115.999,14,c,179.371,0.1477,26.49
2,8,wB97X,Def2TZVP,-967115.999,16,c,139.386,0.1477,20.58
2,8,wB97X,Def2TZVP,-967115.999,17,c,131.358,0.1477,19.4
2,8,wB97X,Def2TZVP,-967115.999,18,c,142.321,0.1477,21.02
2,8,wB97X,Def2TZVP,-967115.999,19,c,142.839,0.1477,21.09
2,8,wB97X,Def2TZVP,-967115.999,20,c,131.389,0.1477,19.4
2,8,wB97X,Def2TZVP,-967115.999,21,c,140.391,0.1477,20.73
2,8,wB97X,Def2TZVP,-967115.999,22,h,8.349,0.1477,1.233
2,8,wB97X,Def2TZVP,-967115.999,23,h,8.236,0.1477,1.216
2,8,wB97X,Def2TZVP,-967115.999,24,h,8.256,0.1477,1.219
2,8,wB97X,Def2TZVP,-967115.999,25,h,8.337,0.1477,1.231
2,8,wB97X,Def2TZVP,-967115.999,26,c,177.145,0.1477,26.16
2,8,wB97X,Def2TZVP,-967115.999,28,c,176.929,0.1477,26.13
2,8,wB97X,Def2TZVP,-967115.999,30,h,1.973,0.1477,0.2913
2,8,wB97X,Def2TZVP,-967115.999,31,h,1.645,0.1477,0.2429
2,8,wB97X,Def2TZVP,-967115.999,32,h,1.494,0.1477,0.2206
2,8,wB97X,Def2TZVP,-967115.999,33,h,1.403,0.1477,0.2072
